Id,IndicatorCode,SpatialDimension,SpatialDimensionValueCode,ParentLocationCode,ParentLocation,TimeDimension,TimeDim,DisaggregatingDimension1,DisaggregatingDimension1ValueCode,DisaggregatingDimension2,DisaggregatingDimension2ValueCode,DisaggregatingDimension3,DisaggregatingDimension3ValueCode,DataSourceDimension,DataSourceDimensionValueCode,Value,NumericValue,Low,High,Comments,Date,TimeDimensionValue,TimeDimensionBegin,TimeDimensionEnd
4739635,SA_0000001820,COUNTRY,COK,WPR,Western Pacific,YEAR,2016,SEX,SEX_BTSX,,,,,,,84.9 [81.7-87.7],84.9,,,,2018-10-24T14:14:01Z,2016,2016-01-01,2016-12-31
7948705,SA_0000001820,COUNTRY,TUV,WPR,Western Pacific,YEAR,2016,SEX,SEX_BTSX,,,,,,,65.5 [60.8-69.8],65.5,,,,2018-10-24T14:14:05Z,2016,2016-01-01,2016-12-31
7624096,SA_0000001820,COUNTRY,JAM,AMR,Americas,YEAR,2019,SEX,SEX_BTSX,,,,,,,57.1,57.114535154,,,,2025-06-03T12:54:10Z,2019,2019-01-01,2019-12-31
26626,SA_0000001820,COUNTRY,SYR,EMR,Eastern Mediterranean,YEAR,2019,SEX,SEX_BTSX,,,,,,,23.6,23.639534941,,,,2025-06-03T12:54:10Z,2019,2019-01-01,2019-12-31
9675194,SA_0000001820,COUNTRY,AFG,EMR,Eastern Mediterranean,YEAR,2016,SEX,SEX_MLE,,,,,,,2.4 [1.7-3.5],2.4,,,,2018-10-24T14:14:04Z,2016,2016-01-01,2016-12-31
2019084,SA_0000001820,COUNTRY,NAM,AFR,Africa,YEAR,2019,SEX,SEX_MLE,,,,,,,58.8,58.811605231,,,,2025-06-03T12:54:10Z,2019,2019-01-01,2019-12-31
8457322,SA_0000001820,COUNTRY,BOL,AMR,Americas,YEAR,2016,SEX,SEX_MLE,,,,,,,64.1 [54-73.1],64.1,,,,2018-10-24T14:14:05Z,2016,2016-01-01,2016-12-31
891794,SA_0000001820,COUNTRY,FIN,EUR,Europe,YEAR,2019,SEX,SEX_MLE,,,,,,,60.8,60.787830446,,,,2025-06-03T12:54:10Z,2019,2019-01-01,2019-12-31
7611539,SA_0000001820,COUNTRY,MNG,WPR,Western Pacific,YEAR,2016,SEX,SEX_BTSX,,,,,,,54.2 [49.8-58.5],54.2,,,,2018-10-24T14:13:58Z,2016,2016-01-01,2016-12-31
2000035,SA_0000001820,COUNTRY,GRD,AMR,Americas,YEAR,2016,SEX,SEX_MLE,,,,,,,69 [64-73.7],69,,,,2018-10-24T14:14:03Z,2016,2016-01-01,2016-12-31
7382872,SA_0000001820,COUNTRY,NLD,EUR,Europe,YEAR,2016,SEX,SEX_MLE,,,,,,,63.7 [59.7-67.5],63.7,,,,2018-10-24T14:13:54Z,2016,2016-01-01,2016-12-31
1408407,SA_0000001820,COUNTRY,TZA,AFR,Africa,YEAR,2016,SEX,SEX_MLE,,,,,,,71.2 [67-75.1],71.2,,,,2018-10-24T14:13:57Z,2016,2016-01-01,2016-12-31
7974365,SA_0000001820,COUNTRY,LVA,EUR,Europe,YEAR,2019,SEX,SEX_MLE,,,,,,,51.3,51.282149136,,,,2025-06-03T12:54:10Z,2019,2019-01-01,2019-12-31
4288290,SA_0000001820,COUNTRY,BRN,WPR,Western Pacific,YEAR,2016,SEX,SEX_MLE,,,,,,,42.2 [36-48],42.2,,,,2018-10-24T14:14:03Z,2016,2016-01-01,2016-12-31
9719954,SA_0000001820,COUNTRY,KWT,EMR,Eastern Mediterranean,YEAR,2016,SEX,SEX_FMLE,,,,,,,1.2 [0.9-1.6],1.2,,,,2018-10-24T14:13:59Z,2016,2016-01-01,2016-12-31
9796452,SA_0000001820,COUNTRY,SAU,EMR,Eastern Mediterranean,YEAR,2016,SEX,SEX_FMLE,,,,,,,0.9 [0.7-1.2],0.9,,,,2018-10-24T14:13:54Z,2016,2016-01-01,2016-12-31
8387919,SA_0000001820,COUNTRY,AGO,AFR,Africa,YEAR,2016,SEX,SEX_MLE,,,,,,,91.6 [87.7-94.3],91.6,,,,2018-10-24T14:14:03Z,2016,2016-01-01,2016-12-31
938706,SA_0000001820,COUNTRY,CUB,AMR,Americas,YEAR,2019,SEX,SEX_MLE,,,,,,,61.5,61.534254184,,,,2025-06-03T12:54:10Z,2019,2019-01-01,2019-12-31
7414794,SA_0000001820,COUNTRY,VCT,AMR,Americas,YEAR,2016,SEX,SEX_BTSX,,,,,,,55.8 [50.8-60.7],55.8,,,,2018-10-24T14:14:05Z,2016,2016-01-01,2016-12-31
440458,SA_0000001820,COUNTRY,RUS,EUR,Europe,YEAR,2016,SEX,SEX_MLE,,,,,,,85.1 [44.9-97.6],85.1,,,,2018-10-24T14:13:55Z,2016,2016-01-01,2016-12-31
