location,age,year,percent_of_prevalence,pre_upper_bound,pre_lower_bound,consumption_in_liters
Slovenia,15-19 years,2009,0.008636564,0.013550898,0.005090915,10.66666667
Slovenia,20-24 years,2009,0.025435036,0.037487714,0.016692203,10.66666667
Slovenia,25-29 years,2009,0.034679458,0.0454239,0.026214257,10.66666667
Slovenia,30-34 years,2009,0.038506669,0.049268058,0.028227265,10.66666667
Slovenia,35-39 years,2009,0.039039522,0.047335015,0.030553627,10.66666667
Slovenia,40-44 years,2009,0.038718412,0.048201497,0.030508886,10.66666667
Slovenia,15-19 years,2010,0.00861079,0.013615668,0.005175012,10.53333333
Slovenia,20-24 years,2010,0.025411731,0.037617652,0.016648345,10.53333333
Slovenia,25-29 years,2010,0.03461805,0.044902552,0.02578887,10.53333333
Slovenia,30-34 years,2010,0.038366179,0.048930762,0.027261606,10.53333333
Slovenia,35-39 years,2010,0.038695477,0.046887327,0.029865613,10.53333333
Slovenia,40-44 years,2010,0.038240561,0.047160914,0.02962115,10.53333333
Slovenia,15-19 years,2011,0.008572972,0.013562037,0.004985145,10.66666667
Slovenia,20-24 years,2011,0.025382873,0.037319247,0.016442087,10.66666667
Slovenia,25-29 years,2011,0.034926744,0.045179072,0.026340737,10.66666667
Slovenia,30-34 years,2011,0.038851057,0.049329156,0.028047422,10.66666667
Slovenia,35-39 years,2011,0.039184218,0.047337218,0.030884662,10.66666667
Slovenia,40-44 years,2011,0.038728075,0.047474424,0.030426232,10.66666667
Slovenia,15-19 years,2012,0.008522813,0.013493441,0.00488528,10.4
Slovenia,20-24 years,2012,0.025364084,0.037168729,0.016300364,10.4
Slovenia,25-29 years,2012,0.03557213,0.046086435,0.026881211,10.4
Slovenia,30-34 years,2012,0.040017856,0.050664233,0.028801272,10.4
Slovenia,35-39 years,2012,0.040311789,0.048373961,0.0321899,10.4
Slovenia,40-44 years,2012,0.039876345,0.049471035,0.031653891,10.4
Slovenia,15-19 years,2013,0.008468399,0.013557462,0.004841981,10.5
Slovenia,20-24 years,2013,0.025363423,0.03761355,0.016330854,10.5
Slovenia,25-29 years,2013,0.036346964,0.048056759,0.027633225,10.5
Slovenia,30-34 years,2013,0.041403202,0.052619339,0.029998382,10.5
Slovenia,35-39 years,2013,0.041705338,0.050317539,0.033781336,10.5
Slovenia,40-44 years,2013,0.041309531,0.051448531,0.032779376,10.5
Slovenia,15-19 years,2014,0.008431565,0.013510472,0.004802749,10.66666667
Slovenia,20-24 years,2014,0.025363223,0.037788553,0.01638714,10.66666667
Slovenia,25-29 years,2014,0.037026746,0.048836503,0.027491685,10.66666667
Slovenia,30-34 years,2014,0.042564508,0.054407262,0.030774623,10.66666667
Slovenia,35-39 years,2014,0.042939351,0.052840818,0.034258402,10.66666667
Slovenia,40-44 years,2014,0.042531505,0.053156382,0.033191033,10.66666667
Slovenia,15-19 years,2015,0.008417536,0.013550143,0.00465206,10.96666667
Slovenia,20-24 years,2015,0.02536626,0.037908323,0.016261141,10.96666667
Slovenia,25-29 years,2015,0.037360495,0.049040097,0.027551884,10.96666667
Slovenia,30-34 years,2015,0.043107152,0.055707581,0.030609497,10.96666667
Slovenia,35-39 years,2015,0.043548476,0.05424536,0.034271789,10.96666667
Slovenia,40-44 years,2015,0.043194415,0.055573456,0.032295621,10.96666667
Slovenia,15-19 years,2016,0.008409448,0.013316283,0.0047171,10.7
Slovenia,20-24 years,2016,0.025389819,0.037969033,0.016649654,10.7
Slovenia,25-29 years,2016,0.03739958,0.048635693,0.028312113,10.7
Slovenia,30-34 years,2016,0.043142873,0.054481714,0.031477552,10.7
Slovenia,35-39 years,2016,0.043407153,0.052631773,0.034961395,10.7
Slovenia,40-44 years,2016,0.042931778,0.054265669,0.033008096,10.7
Slovenia,15-19 years,2017,0.008399043,0.013078136,0.004686996,10.2
Slovenia,20-24 years,2017,0.025428036,0.037836069,0.01690914,10.2
Slovenia,25-29 years,2017,0.037437866,0.048815697,0.028648258,10.2
Slovenia,30-34 years,2017,0.042992643,0.05415707,0.03197659,10.2
Slovenia,35-39 years,2017,0.04285615,0.05125609,0.034840696,10.2
Slovenia,40-44 years,2017,0.041969444,0.052108381,0.033065115,10.2
Slovenia,15-19 years,2018,0.008390844,0.013036748,0.004777389,10.4
Slovenia,20-24 years,2018,0.025469247,0.037564504,0.01685178,10.4
Slovenia,25-29 years,2018,0.037491506,0.047986992,0.028920074,10.4
Slovenia,30-34 years,2018,0.042785676,0.054604515,0.032275663,10.4
Slovenia,35-39 years,2018,0.042103143,0.050906404,0.034483028,10.4
Slovenia,40-44 years,2018,0.04076571,0.050027513,0.032935111,10.4
Slovenia,15-19 years,2019,0.00837851,0.013058839,0.004741874,10.3
Slovenia,20-24 years,2019,0.025544758,0.037530614,0.017062759,10.3
Slovenia,25-29 years,2019,0.037535861,0.047928908,0.028736683,10.3
Slovenia,30-34 years,2019,0.042613933,0.055807521,0.032585577,10.3
Slovenia,35-39 years,2019,0.041413689,0.050362582,0.033974345,10.3
Slovenia,40-44 years,2019,0.03971142,0.049336671,0.032166229,10.3
Slovenia,15-19 years,2020,0.008354672,0.01299506,0.004718392,10.5
Slovenia,20-24 years,2020,0.025596093,0.037806752,0.017076977,10.5
Slovenia,25-29 years,2020,0.037551782,0.049694655,0.028461966,10.5
Slovenia,30-34 years,2020,0.042523839,0.057128999,0.032052114,10.5
Slovenia,35-39 years,2020,0.041074997,0.051078865,0.033499923,10.5
Slovenia,40-44 years,2020,0.039208068,0.049998281,0.031352673,10.5
Slovenia,15-19 years,2021,0.008354065,0.012836051,0.00500883,10.1
Slovenia,20-24 years,2021,0.025576202,0.037198115,0.016871208,10.1
Slovenia,25-29 years,2021,0.03743562,0.048670884,0.028678383,10.1
Slovenia,30-34 years,2021,0.042344871,0.05599293,0.032959821,10.1
Slovenia,35-39 years,2021,0.040972543,0.049196228,0.033700317,10.1
Slovenia,40-44 years,2021,0.039151606,0.048391078,0.031556582,10.1
Slovenia,15-19 years,2022,0.008335882,0.012940311,0.004726866,10.1
Slovenia,20-24 years,2022,0.025517247,0.037355902,0.016289065,10.1
Slovenia,25-29 years,2022,0.037301163,0.04975472,0.027967429,10.1
Slovenia,30-34 years,2022,0.042227354,0.056486067,0.030920279,10.1
Slovenia,35-39 years,2022,0.041039501,0.053501313,0.032194808,10.1
Slovenia,40-44 years,2022,0.03945923,0.051282995,0.029876848,10.1
Slovenia,15-19 years,2023,0.008413989,0.013148002,0.004894031,
Slovenia,20-24 years,2023,0.026196414,0.037768625,0.016937771,
Slovenia,25-29 years,2023,0.039250876,0.051309003,0.029961348,
Slovenia,30-34 years,2023,0.044894759,0.058302137,0.033876129,
Slovenia,35-39 years,2023,0.043621843,0.053841188,0.035536217,
Slovenia,40-44 years,2023,0.041706445,0.051142641,0.032210878,
Spain,15-19 years,2005,0.014667506,0.022679439,0.008423141,11.7
Spain,20-24 years,2005,0.036113409,0.056787623,0.020720906,11.7
Spain,25-29 years,2005,0.036340301,0.050916546,0.02417583,11.7
Spain,30-34 years,2005,0.031922339,0.047150843,0.019168417,11.7
Spain,35-39 years,2005,0.027921567,0.039014503,0.018941002,11.7
Spain,40-44 years,2005,0.024396162,0.034077296,0.016477423,11.7
Spain,15-19 years,2006,0.014853426,0.022776095,0.008550647,11.61
Spain,20-24 years,2006,0.036402546,0.057682129,0.020891418,11.61
Spain,25-29 years,2006,0.036260574,0.051291216,0.024564247,11.61
Spain,30-34 years,2006,0.031574838,0.046170186,0.019084009,11.61
Spain,35-39 years,2006,0.027590162,0.037971893,0.018645637,11.61
Spain,40-44 years,2006,0.024100353,0.033778809,0.016279225,11.61
Spain,15-19 years,2007,0.015045371,0.022876839,0.008549046,11.05
Spain,20-24 years,2007,0.036662007,0.058072992,0.021281036,11.05
Spain,25-29 years,2007,0.036049106,0.051149586,0.024573286,11.05
Spain,30-34 years,2007,0.031033392,0.044670979,0.018908074,11.05
Spain,35-39 years,2007,0.027042069,0.037341439,0.01834602,11.05
Spain,40-44 years,2007,0.023604892,0.033516729,0.01602189,11.05
Spain,15-19 years,2008,0.015206583,0.023377353,0.008586642,10.42666667
Spain,20-24 years,2008,0.036884003,0.057750944,0.021436789,10.42666667
Spain,25-29 years,2008,0.035740719,0.049483769,0.02422375,10.42666667
Spain,30-34 years,2008,0.030430174,0.043955254,0.018417673,10.42666667
Spain,35-39 years,2008,0.026420906,0.03569029,0.018052296,10.42666667
Spain,40-44 years,2008,0.02300881,0.032605646,0.015848023,10.42666667
Spain,15-19 years,2009,0.015326474,0.023263855,0.008705439,9.723333333
Spain,20-24 years,2009,0.037028258,0.057932209,0.021711695,9.723333333
Spain,25-29 years,2009,0.035429333,0.049789491,0.023910106,9.723333333
Spain,30-34 years,2009,0.029873058,0.043003883,0.017941944,9.723333333
Spain,35-39 years,2009,0.025836372,0.034581404,0.017482,9.723333333
Spain,40-44 years,2009,0.022440006,0.031594039,0.015296521,9.723333333
Spain,15-19 years,2010,0.015377053,0.023403685,0.00851768,9.226666667
Spain,20-24 years,2010,0.037072095,0.05778138,0.021527571,9.226666667
Spain,25-29 years,2010,0.035193322,0.049971682,0.023497724,9.226666667
Spain,30-34 years,2010,0.029487353,0.043164766,0.017916791,9.226666667
Spain,35-39 years,2010,0.025423357,0.034535118,0.016844193,9.226666667
Spain,40-44 years,2010,0.022020457,0.031279984,0.014650624,9.226666667
Spain,15-19 years,2011,0.015383659,0.023408268,0.008657924,8.763333333
Spain,20-24 years,2011,0.037067627,0.057960884,0.021746882,8.763333333
Spain,25-29 years,2011,0.035025128,0.049546475,0.023510853,8.763333333
Spain,30-34 years,2011,0.029241244,0.043297073,0.017671804,8.763333333
Spain,35-39 years,2011,0.025153975,0.034237165,0.016747311,8.763333333
Spain,40-44 years,2011,0.021737669,0.03068334,0.014483502,8.763333333
Spain,15-19 years,2012,0.015379184,0.023693464,0.008515658,8.636666667
Spain,20-24 years,2012,0.037089159,0.0579703,0.022147266,8.636666667
Spain,25-29 years,2012,0.034871958,0.048906825,0.023499224,8.636666667
Spain,30-34 years,2012,0.029031016,0.043356865,0.017358385,8.636666667
Spain,35-39 years,2012,0.024911044,0.034341767,0.016623247,8.636666667
Spain,40-44 years,2012,0.021475399,0.030837141,0.014104289,8.636666667
Spain,15-19 years,2013,0.015374755,0.023758754,0.008420481,8.336666667
Spain,20-24 years,2013,0.03709186,0.057890323,0.022102031,8.336666667
Spain,25-29 years,2013,0.03474526,0.048822953,0.023436328,8.336666667
Spain,30-34 years,2013,0.02882679,0.043251619,0.017033554,8.336666667
Spain,35-39 years,2013,0.024699081,0.034209955,0.016455763,8.336666667
Spain,40-44 years,2013,0.021242883,0.031427033,0.013726016,8.336666667
Spain,15-19 years,2014,0.015362821,0.023670676,0.008298962,8.946666667
Spain,20-24 years,2014,0.037081724,0.057325987,0.021749607,8.946666667
Spain,25-29 years,2014,0.034622523,0.04892813,0.023300091,8.946666667
Spain,30-34 years,2014,0.028641785,0.042816161,0.016678016,8.946666667
Spain,35-39 years,2014,0.024496893,0.034174439,0.016077389,8.946666667
Spain,40-44 years,2014,0.021020962,0.031163773,0.013682629,8.946666667
Spain,15-19 years,2015,0.015331107,0.02347863,0.008234195,9.723333333
Spain,20-24 years,2015,0.037023471,0.057653092,0.021346317,9.723333333
Spain,25-29 years,2015,0.034490062,0.048575961,0.022842698,9.723333333
Spain,30-34 years,2015,0.028473412,0.042389254,0.016571543,9.723333333
Spain,35-39 years,2015,0.024300662,0.034029295,0.015902047,9.723333333
Spain,40-44 years,2015,0.020804247,0.030096783,0.013360962,9.723333333
Spain,15-19 years,2016,0.015092397,0.023111619,0.008249451,10.74
Spain,20-24 years,2016,0.036512356,0.05661335,0.021096572,10.74
Spain,25-29 years,2016,0.034170755,0.048380649,0.022576284,10.74
Spain,30-34 years,2016,0.028293375,0.04214104,0.016641757,10.74
Spain,35-39 years,2016,0.024084157,0.033570367,0.015746363,10.74
Spain,40-44 years,2016,0.020553406,0.03027779,0.013391838,10.74
Spain,15-19 years,2017,0.014554285,0.022319336,0.008065185,10.72666667
Spain,20-24 years,2017,0.035377486,0.05493956,0.02047744,10.72666667
Spain,25-29 years,2017,0.033631982,0.047398163,0.022440021,10.72666667
Spain,30-34 years,2017,0.028104463,0.041543627,0.016526124,10.72666667
Spain,35-39 years,2017,0.023852535,0.033094029,0.015770305,10.72666667
Spain,40-44 years,2017,0.020261279,0.030009933,0.013400277,10.72666667
Spain,15-19 years,2018,0.01390659,0.02153781,0.007850951,10.66333333
Spain,20-24 years,2018,0.034021824,0.052686956,0.019726947,10.66333333
Spain,25-29 years,2018,0.033006126,0.046309919,0.022404512,10.66333333
Spain,30-34 years,2018,0.027954136,0.040498202,0.016515003,10.66333333
Spain,35-39 years,2018,0.023622471,0.032657182,0.01557491,10.66333333
Spain,40-44 years,2018,0.01998772,0.029274053,0.013287711,10.66333333
Spain,15-19 years,2019,0.013313276,0.021046173,0.007630681,9.923333333
Spain,20-24 years,2019,0.032805543,0.051238767,0.019046816,9.923333333
Spain,25-29 years,2019,0.032477714,0.045411308,0.022274738,9.923333333
Spain,30-34 years,2019,0.027857443,0.040300339,0.016576662,9.923333333
Spain,35-39 years,2019,0.023446381,0.032222494,0.015449161,9.923333333
Spain,40-44 years,2019,0.019769669,0.028777708,0.013038382,9.923333333
Spain,15-19 years,2020,0.01294033,0.020674066,0.007513058,9.943333333
Spain,20-24 years,2020,0.032023273,0.0504094,0.018558958,9.943333333
Spain,25-29 years,2020,0.032175753,0.044920035,0.022016086,9.943333333
Spain,30-34 years,2020,0.027819018,0.040174529,0.016548839,9.943333333
Spain,35-39 years,2020,0.023349412,0.032174186,0.015292011,9.943333333
Spain,40-44 years,2020,0.019657907,0.028588894,0.012760532,9.943333333
Spain,15-19 years,2021,0.012759898,0.020409464,0.00746771,10.28333333
Spain,20-24 years,2021,0.031682083,0.050249294,0.018601134,10.28333333
Spain,25-29 years,2021,0.032099133,0.044829558,0.02185623,10.28333333
Spain,30-34 years,2021,0.027920977,0.040716961,0.016993677,10.28333333
Spain,35-39 years,2021,0.023415892,0.03215029,0.015313165,10.28333333
Spain,40-44 years,2021,0.019769562,0.02802114,0.012940585,10.28333333
Spain,15-19 years,2022,0.012646182,0.019487942,0.007238645,10.28333333
Spain,20-24 years,2022,0.031496782,0.049224822,0.017991325,10.28333333
Spain,25-29 years,2022,0.032057092,0.044427663,0.021218119,10.28333333
Spain,30-34 years,2022,0.028128019,0.041867836,0.016714919,10.28333333
Spain,35-39 years,2022,0.023597351,0.03280837,0.015223819,10.28333333
Spain,40-44 years,2022,0.019994593,0.028554058,0.013155673,10.28333333
Spain,15-19 years,2023,0.012957188,0.020398482,0.007554815,
Spain,20-24 years,2023,0.03225694,0.050499555,0.019212839,
Spain,25-29 years,2023,0.032721716,0.04652455,0.021628656,
Spain,30-34 years,2023,0.028744716,0.043358884,0.01651537,
Spain,35-39 years,2023,0.024141593,0.033982209,0.015473921,
Spain,40-44 years,2023,0.020385001,0.029792919,0.013065382,
Sweden,15-19 years,2005,0.025065287,0.034371981,0.017346329,6.616666667
Sweden,20-24 years,2005,0.067010346,0.090344128,0.04996366,6.616666667
Sweden,25-29 years,2005,0.06770051,0.083120738,0.055211938,6.616666667
Sweden,30-34 years,2005,0.058687066,0.073657479,0.043302182,6.616666667
Sweden,35-39 years,2005,0.053504048,0.063026465,0.044758626,6.616666667
Sweden,40-44 years,2005,0.04987727,0.05759001,0.042345981,6.616666667
Sweden,15-19 years,2006,0.025081596,0.03463845,0.017181095,6.773333333
Sweden,20-24 years,2006,0.067126028,0.089673729,0.049299648,6.773333333
Sweden,25-29 years,2006,0.067747449,0.082867715,0.054910613,6.773333333
Sweden,30-34 years,2006,0.058639173,0.073725629,0.043666449,6.773333333
Sweden,35-39 years,2006,0.053197732,0.06299537,0.044631342,6.773333333
Sweden,40-44 years,2006,0.049481983,0.056640229,0.041673972,6.773333333
Sweden,15-19 years,2007,0.025202036,0.035165408,0.016533092,6.936666667
Sweden,20-24 years,2007,0.067541489,0.091108569,0.048258653,6.936666667
Sweden,25-29 years,2007,0.067974816,0.084202677,0.05412314,6.936666667
Sweden,30-34 years,2007,0.058494506,0.073322953,0.043171302,6.936666667
Sweden,35-39 years,2007,0.052689793,0.062777204,0.043754837,6.936666667
Sweden,40-44 years,2007,0.048831099,0.056415513,0.04054486,6.936666667
Sweden,15-19 years,2008,0.025363444,0.036031559,0.016376981,7.103333333
Sweden,20-24 years,2008,0.068169032,0.093159915,0.047621736,7.103333333
Sweden,25-29 years,2008,0.068304287,0.084984935,0.053534543,7.103333333
Sweden,30-34 years,2008,0.058310211,0.073166216,0.042630497,7.103333333
Sweden,35-39 years,2008,0.052148377,0.062407287,0.042660335,7.103333333
Sweden,40-44 years,2008,0.04806199,0.056782641,0.039202869,7.103333333
Sweden,15-19 years,2009,0.025523599,0.036488494,0.016364028,7.236666667
Sweden,20-24 years,2009,0.06878284,0.09535547,0.046162118,7.236666667
Sweden,25-29 years,2009,0.06864624,0.086831388,0.053752585,7.236666667
Sweden,30-34 years,2009,0.058162354,0.073727987,0.042102562,7.236666667
Sweden,35-39 years,2009,0.051683606,0.062905104,0.041176798,7.236666667
Sweden,40-44 years,2009,0.047429143,0.057555793,0.037790945,7.236666667
Sweden,15-19 years,2010,0.025639882,0.036592261,0.016386537,7.333333333
Sweden,20-24 years,2010,0.069219823,0.097439787,0.045925402,7.333333333
Sweden,25-29 years,2010,0.068929947,0.089146734,0.052242101,7.333333333
Sweden,30-34 years,2010,0.058132884,0.075675236,0.042107745,7.333333333
Sweden,35-39 years,2010,0.051456795,0.063094734,0.040128871,7.333333333
Sweden,40-44 years,2010,0.047040329,0.058405732,0.036250374,7.333333333
Sweden,15-19 years,2011,0.02571347,0.037182784,0.016451948,7.306666667
Sweden,20-24 years,2011,0.069698821,0.097117043,0.045751118,7.306666667
Sweden,25-29 years,2011,0.069714878,0.090237969,0.053412971,7.306666667
Sweden,30-34 years,2011,0.058945374,0.077068861,0.041927126,7.306666667
Sweden,35-39 years,2011,0.051925113,0.063747268,0.040373981,7.306666667
Sweden,40-44 years,2011,0.047110206,0.058428987,0.036706842,7.306666667
Sweden,15-19 years,2012,0.025770727,0.037534027,0.016501079,7.286666667
Sweden,20-24 years,2012,0.070351536,0.099317357,0.045567484,7.286666667
Sweden,25-29 years,2012,0.071168863,0.092785018,0.054135713,7.286666667
Sweden,30-34 years,2012,0.060836435,0.079999317,0.042655792,7.286666667
Sweden,35-39 years,2012,0.053143048,0.066173709,0.040737133,7.286666667
Sweden,40-44 years,2012,0.047524925,0.058948482,0.037077094,7.286666667
Sweden,15-19 years,2013,0.025825798,0.037824035,0.016537613,7.25
Sweden,20-24 years,2013,0.070943319,0.1017889794493626,0.045632778,7.25
Sweden,25-29 years,2013,0.072850245,0.095412959,0.055272157,7.25
Sweden,30-34 years,2013,0.063083378,0.083016035,0.044252653,7.25
Sweden,35-39 years,2013,0.054604428,0.068735896,0.041746945,7.25
Sweden,40-44 years,2013,0.048078165,0.060425221,0.03676056,7.25
Sweden,15-19 years,2014,0.025840242,0.038070036,0.016379803,7.216666667
Sweden,20-24 years,2014,0.071315035,0.1038970709098845,0.045176367,7.216666667
Sweden,25-29 years,2014,0.074141049,0.097449239,0.055114115,7.216666667
Sweden,30-34 years,2014,0.064945776,0.086620641,0.046140261,7.216666667
Sweden,35-39 years,2014,0.055814416,0.07132692,0.042301301,7.216666667
Sweden,40-44 years,2014,0.048507641,0.061362315,0.036777464,7.216666667
Sweden,15-19 years,2015,0.025772897,0.03814673,0.016094825,7.16
Sweden,20-24 years,2015,0.071291398,0.105437699,0.044835362,7.16
Sweden,25-29 years,2015,0.074501096,0.097843837,0.055474464,7.16
