population_group,measure,location,sex,age,cause,metric,year,val,upper,lower
All Population,Prevalence,Netherlands,Both Sexes,40-44 years,Alcohol use disorders,Percent,2018,0.025167341,0.032609304,0.018996609
All Population,Prevalence,Netherlands,Both Sexes,40-44 years,Alcohol use disorders,Rate,2018,2492.82033,3232.323566,1886.68653
All Population,Prevalence,Netherlands,Both Sexes,45-49 years,Alcohol use disorders,Number,2018,29909.151564786447,36227.64849289491,24194.073824541672
All Population,Prevalence,Netherlands,Both Sexes,45-49 years,Alcohol use disorders,Percent,2018,0.023740816,0.028781916,0.019295287
All Population,Prevalence,Netherlands,Both Sexes,45-49 years,Alcohol use disorders,Rate,2018,2357.231272,2855.211247,1906.8085997420599
All Population,Prevalence,Netherlands,Both Sexes,50-54 years,Alcohol use disorders,Number,2018,28787.154513231337,35252.59620604146,23424.218893517074
All Population,Prevalence,Netherlands,Both Sexes,50-54 years,Alcohol use disorders,Percent,2018,0.022603474,0.027665211,0.018403256
All Population,Prevalence,Netherlands,Both Sexes,50-54 years,Alcohol use disorders,Rate,2018,2248.975317,2754.083204,1829.9999080912999
All Population,Prevalence,San Marino,Both Sexes,15-19 years,Alcohol use disorders,Number,2018,25.777449102872943,40.49950628979262,14.730994357611372
All Population,Prevalence,San Marino,Both Sexes,15-19 years,Alcohol use disorders,Percent,2018,0.015792479,0.024603327,0.009031535
All Population,Prevalence,San Marino,Both Sexes,15-19 years,Alcohol use disorders,Rate,2018,1478.79899,2323.37299,845.0867070309001
All Population,Prevalence,San Marino,Both Sexes,20-24 years,Alcohol use disorders,Number,2018,62.65939620334808,102.31965908441629,36.070865181801686
All Population,Prevalence,San Marino,Both Sexes,20-24 years,Alcohol use disorders,Percent,2018,0.039439387,0.064227027,0.022624447
All Population,Prevalence,San Marino,Both Sexes,20-24 years,Alcohol use disorders,Rate,2018,3793.095841,6193.9357364077805,2183.555173
All Population,Prevalence,San Marino,Both Sexes,25-29 years,Alcohol use disorders,Number,2018,60.39814733,84.66444021165607,40.440796592496845
All Population,Prevalence,San Marino,Both Sexes,25-29 years,Alcohol use disorders,Percent,2018,0.037954782,0.052737484,0.025487358
All Population,Prevalence,San Marino,Both Sexes,25-29 years,Alcohol use disorders,Rate,2018,3703.108495,5190.914318,2479.490912
All Population,Prevalence,San Marino,Both Sexes,30-34 years,Alcohol use disorders,Number,2018,56.41914490248095,86.63074724395939,33.010462839919754
All Population,Prevalence,San Marino,Both Sexes,30-34 years,Alcohol use disorders,Percent,2018,0.03204491,0.0492294,0.018820536
All Population,Prevalence,San Marino,Both Sexes,30-34 years,Alcohol use disorders,Rate,2018,3150.511049,4837.5622647953505,1843.3428598754201
All Population,Prevalence,San Marino,Both Sexes,35-39 years,Alcohol use disorders,Number,2018,56.72180223283114,80.90190460680705,35.33291396070193
All Population,Prevalence,San Marino,Both Sexes,35-39 years,Alcohol use disorders,Percent,2018,0.02615407,0.037207696,0.016269661
All Population,Prevalence,San Marino,Both Sexes,35-39 years,Alcohol use disorders,Rate,2018,2585.4158,3687.5602353550203,1610.496677
All Population,Prevalence,San Marino,Both Sexes,40-44 years,Alcohol use disorders,Number,2018,58.33868708526781,84.75309317547162,36.91862787322408
All Population,Prevalence,San Marino,Both Sexes,40-44 years,Alcohol use disorders,Percent,2018,0.021066678,0.030597964,0.01337199
All Population,Prevalence,San Marino,Both Sexes,40-44 years,Alcohol use disorders,Rate,2018,2088.520321,3034.153942,1321.683919
All Population,Prevalence,San Marino,Both Sexes,45-49 years,Alcohol use disorders,Number,2018,57.53753721105653,80.40877196610869,39.78554366670132
All Population,Prevalence,San Marino,Both Sexes,45-49 years,Alcohol use disorders,Percent,2018,0.018552406,0.02591263,0.012831697
All Population,Prevalence,San Marino,Both Sexes,45-49 years,Alcohol use disorders,Rate,2018,1843.574108,2576.396857,1274.778201
All Population,Prevalence,San Marino,Both Sexes,50-54 years,Alcohol use disorders,Number,2018,50.79269280834623,73.74466639636442,33.375074183955554
All Population,Prevalence,San Marino,Both Sexes,50-54 years,Alcohol use disorders,Percent,2018,0.015913317,0.023105306,0.010458431
All Population,Prevalence,San Marino,Both Sexes,50-54 years,Alcohol use disorders,Rate,2018,1584.4440316597897,2300.4154747090397,1041.113085
All Population,Prevalence,Ukraine,Both Sexes,15-19 years,Alcohol use disorders,Number,2018,10363.089954002711,14289.69969901718,7246.521377993652
All Population,Prevalence,Ukraine,Both Sexes,15-19 years,Alcohol use disorders,Percent,2018,0.005718611,0.007879893,0.00399479
All Population,Prevalence,Ukraine,Both Sexes,15-19 years,Alcohol use disorders,Rate,2018,531.9105837,733.4532983,371.9451855
All Population,Prevalence,Ukraine,Both Sexes,20-24 years,Alcohol use disorders,Number,2018,33365.303915168195,44448.43419173278,24419.08808904801
All Population,Prevalence,Ukraine,Both Sexes,20-24 years,Alcohol use disorders,Percent,2018,0.015165458,0.020263069,0.011187133
All Population,Prevalence,Ukraine,Both Sexes,20-24 years,Alcohol use disorders,Rate,2018,1460.105132,1945.116012,1068.608155
All Population,Prevalence,Ukraine,Both Sexes,25-29 years,Alcohol use disorders,Number,2018,69979.02576569509,90868.5569,51755.34515712315
All Population,Prevalence,Ukraine,Both Sexes,25-29 years,Alcohol use disorders,Percent,2018,0.023569324,0.030681112,0.017351604
All Population,Prevalence,Ukraine,Both Sexes,25-29 years,Alcohol use disorders,Rate,2018,2306.430302,2994.9258484593297,1705.798202
All Population,Prevalence,Ukraine,Both Sexes,30-34 years,Alcohol use disorders,Number,2018,108657.60169279484,141538.3014501042,79191.73881
All Population,Prevalence,Ukraine,Both Sexes,30-34 years,Alcohol use disorders,Percent,2018,0.029642029,0.038613419,0.021589644
All Population,Prevalence,Ukraine,Both Sexes,30-34 years,Alcohol use disorders,Rate,2018,2924.693761,3809.730573,2131.572764
All Population,Prevalence,Ukraine,Both Sexes,35-39 years,Alcohol use disorders,Number,2018,119175.96462902878,153774.09787145036,89548.20656527074
All Population,Prevalence,Ukraine,Both Sexes,35-39 years,Alcohol use disorders,Percent,2018,0.034690715,0.044779595,0.026090197
All Population,Prevalence,Ukraine,Both Sexes,35-39 years,Alcohol use disorders,Rate,2018,3441.9294010692497,4441.160516,2586.24804
All Population,Prevalence,Ukraine,Both Sexes,40-44 years,Alcohol use disorders,Number,2018,132468.01349533774,172285.42787857703,99912.07577352884
All Population,Prevalence,Ukraine,Both Sexes,40-44 years,Alcohol use disorders,Percent,2018,0.041614862,0.054038721,0.03141819
All Population,Prevalence,Ukraine,Both Sexes,40-44 years,Alcohol use disorders,Rate,2018,4139.668748,5383.975970529889,3122.285046
All Population,Prevalence,Ukraine,Both Sexes,45-49 years,Alcohol use disorders,Number,2018,163156.1037590945,207886.5111793956,130212.25078566388
All Population,Prevalence,Ukraine,Both Sexes,45-49 years,Alcohol use disorders,Percent,2018,0.053582368,0.068254246,0.042744055
All Population,Prevalence,Ukraine,Both Sexes,45-49 years,Alcohol use disorders,Rate,2018,5340.259057,6804.329097393599,4261.974487
All Population,Prevalence,Ukraine,Both Sexes,50-54 years,Alcohol use disorders,Number,2018,177358.03557375594,233263.46645815764,131667.59186155954
All Population,Prevalence,Ukraine,Both Sexes,50-54 years,Alcohol use disorders,Percent,2018,0.059850491,0.078744865,0.044437349
All Population,Prevalence,Ukraine,Both Sexes,50-54 years,Alcohol use disorders,Rate,2018,5973.238968,7856.0772459974105,4434.43111
All Population,Prevalence,Bosnia and Herzegovina,Both Sexes,15-19 years,Alcohol use disorders,Number,2020,1423.427459711496,2195.9490249967303,880.0566203227013
All Population,Prevalence,Bosnia and Herzegovina,Both Sexes,15-19 years,Alcohol use disorders,Percent,2020,0.008485552,0.013030606,0.005218661
All Population,Prevalence,Bosnia and Herzegovina,Both Sexes,15-19 years,Alcohol use disorders,Rate,2020,804.7670784,1241.52971,497.5600199
All Population,Prevalence,Bosnia and Herzegovina,Both Sexes,20-24 years,Alcohol use disorders,Number,2020,4879.005731,7164.749873846227,3231.8519166209558
All Population,Prevalence,Bosnia and Herzegovina,Both Sexes,20-24 years,Alcohol use disorders,Percent,2020,0.024372387,0.035677755,0.016149214
All Population,Prevalence,Bosnia and Herzegovina,Both Sexes,20-24 years,Alcohol use disorders,Rate,2020,2365.266389,3473.359737,1566.751739
All Population,Prevalence,Bosnia and Herzegovina,Both Sexes,25-29 years,Alcohol use disorders,Number,2020,6308.031525007372,8293.429888177046,4687.824647741914
All Population,Prevalence,Bosnia and Herzegovina,Both Sexes,25-29 years,Alcohol use disorders,Percent,2020,0.031761814,0.041669933,0.023574009
All Population,Prevalence,Bosnia and Herzegovina,Both Sexes,25-29 years,Alcohol use disorders,Rate,2020,3122.827255,4105.710123,2320.73453
All Population,Prevalence,Bosnia and Herzegovina,Both Sexes,30-34 years,Alcohol use disorders,Number,2020,7159.248896601201,9708.518366178405,4949.154009886855
All Population,Prevalence,Bosnia and Herzegovina,Both Sexes,30-34 years,Alcohol use disorders,Percent,2020,0.033863513,0.045800218,0.023458238
All Population,Prevalence,Bosnia and Herzegovina,Both Sexes,30-34 years,Alcohol use disorders,Rate,2020,3351.9717739519997,4545.543813,2317.201816
All Population,Prevalence,Bosnia and Herzegovina,Both Sexes,35-39 years,Alcohol use disorders,Number,2020,7703.776240707614,9701.938854777663,5834.805901
All Population,Prevalence,Bosnia and Herzegovina,Both Sexes,35-39 years,Alcohol use disorders,Percent,2020,0.032563434,0.041053909,0.024607769
All Population,Prevalence,Bosnia and Herzegovina,Both Sexes,35-39 years,Alcohol use disorders,Rate,2020,3233.2744433138396,4071.903177,2448.8677
All Population,Prevalence,Bosnia and Herzegovina,Both Sexes,40-44 years,Alcohol use disorders,Number,2020,7622.631179137954,9992.342960025922,5566.756162124595
All Population,Prevalence,Bosnia and Herzegovina,Both Sexes,40-44 years,Alcohol use disorders,Percent,2020,0.030265506,0.039673085,0.022085679
All Population,Prevalence,Bosnia and Herzegovina,Both Sexes,40-44 years,Alcohol use disorders,Rate,2020,3015.547999,3953.0168922549296,2202.234374
All Population,Prevalence,Bosnia and Herzegovina,Both Sexes,45-49 years,Alcohol use disorders,Number,2020,6317.868389173909,8281.083223457088,4735.495550005735
All Population,Prevalence,Bosnia and Herzegovina,Both Sexes,45-49 years,Alcohol use disorders,Percent,2020,0.027557757,0.036101147,0.020647509
All Population,Prevalence,Bosnia and Herzegovina,Both Sexes,45-49 years,Alcohol use disorders,Rate,2020,2750.241399,3604.85159,2061.416146
All Population,Prevalence,Bosnia and Herzegovina,Both Sexes,50-54 years,Alcohol use disorders,Number,2020,6139.240213663607,8339.360817736022,4739.368619137986
All Population,Prevalence,Bosnia and Herzegovina,Both Sexes,50-54 years,Alcohol use disorders,Percent,2020,0.025866152,0.035130406,0.019972283
All Population,Prevalence,Bosnia and Herzegovina,Both Sexes,50-54 years,Alcohol use disorders,Rate,2020,2582.046642,3507.375154,1993.287508
All Population,Prevalence,San Marino,Both Sexes,15-19 years,Alcohol use disorders,Number,2020,25.514493302905983,40.22547281227934,14.70687905380836
All Population,Prevalence,San Marino,Both Sexes,15-19 years,Alcohol use disorders,Percent,2020,0.015591914,0.024093224,0.008853963
All Population,Prevalence,San Marino,Both Sexes,15-19 years,Alcohol use disorders,Rate,2020,1464.613799,2309.071235,844.2220563
All Population,Prevalence,San Marino,Both Sexes,20-24 years,Alcohol use disorders,Number,2020,63.96792453831077,101.2811172,36.41828499360686
All Population,Prevalence,San Marino,Both Sexes,20-24 years,Alcohol use disorders,Percent,2020,0.038355675,0.060536475,0.021934071
All Population,Prevalence,San Marino,Both Sexes,20-24 years,Alcohol use disorders,Rate,2020,3694.887304,5850.155634,2103.577064
All Population,Prevalence,San Marino,Both Sexes,25-29 years,Alcohol use disorders,Number,2020,59.87971621039819,83.35417768536173,40.05763298346479
All Population,Prevalence,San Marino,Both Sexes,25-29 years,Alcohol use disorders,Percent,2020,0.03717723,0.051782071,0.024839121
All Population,Prevalence,San Marino,Both Sexes,25-29 years,Alcohol use disorders,Rate,2020,3629.844346,5052.841091,2428.250863
All Population,Prevalence,San Marino,Both Sexes,30-34 years,Alcohol use disorders,Number,2020,53.85668235147814,81.25813406376635,31.60456590345334
All Population,Prevalence,San Marino,Both Sexes,30-34 years,Alcohol use disorders,Percent,2020,0.031074886,0.046859445,0.018273683
All Population,Prevalence,San Marino,Both Sexes,30-34 years,Alcohol use disorders,Rate,2020,3057.3229004301797,4612.841773,1794.1202256794902
All Population,Prevalence,San Marino,Both Sexes,35-39 years,Alcohol use disorders,Number,2020,52.08340585113473,73.38493568909479,32.03069836988511
All Population,Prevalence,San Marino,Both Sexes,35-39 years,Alcohol use disorders,Percent,2020,0.025643527,0.036140529,0.015754515
All Population,Prevalence,San Marino,Both Sexes,35-39 years,Alcohol use disorders,Rate,2020,2535.321402,3572.239469,1559.193639
All Population,Prevalence,San Marino,Both Sexes,40-44 years,Alcohol use disorders,Number,2020,51.95881112437849,78.45910756847681,32.56778472539546
All Population,Prevalence,San Marino,Both Sexes,40-44 years,Alcohol use disorders,Percent,2020,0.02018221,0.030445288,0.012714349
All Population,Prevalence,San Marino,Both Sexes,40-44 years,Alcohol use disorders,Rate,2020,2001.466448,3022.26452,1254.519243
All Population,Prevalence,San Marino,Both Sexes,45-49 years,Alcohol use disorders,Number,2020,54.82167076157016,76.46511228,37.98409227152068
All Population,Prevalence,San Marino,Both Sexes,45-49 years,Alcohol use disorders,Percent,2020,0.017836036,0.024874731,0.012363866
All Population,Prevalence,San Marino,Both Sexes,45-49 years,Alcohol use disorders,Rate,2020,1772.733253,2472.6033587789702,1228.267262
All Population,Prevalence,San Marino,Both Sexes,50-54 years,Alcohol use disorders,Number,2020,49.45300603116621,71.18777562,33.608871754037985
All Population,Prevalence,San Marino,Both Sexes,50-54 years,Alcohol use disorders,Percent,2020,0.015435177,0.022196553,0.010483779
All Population,Prevalence,San Marino,Both Sexes,50-54 years,Alcohol use disorders,Rate,2020,1537.028313,2212.557647,1044.583365
All Population,Prevalence,Republic of Moldova,Both Sexes,15-19 years,Alcohol use disorders,Number,2020,1215.367418,1736.8473624579892,763.4904363270467
All Population,Prevalence,Republic of Moldova,Both Sexes,15-19 years,Alcohol use disorders,Percent,2020,0.00775371,0.011154348,0.004902158
All Population,Prevalence,Republic of Moldova,Both Sexes,15-19 years,Alcohol use disorders,Rate,2020,721.7581226,1031.444215,453.4064481
All Population,Prevalence,Republic of Moldova,Both Sexes,20-24 years,Alcohol use disorders,Number,2020,3084.151625789744,4233.430729613956,2101.581828842965
All Population,Prevalence,Republic of Moldova,Both Sexes,20-24 years,Alcohol use disorders,Percent,2020,0.017210293,0.023767948,0.011697396
All Population,Prevalence,Republic of Moldova,Both Sexes,20-24 years,Alcohol use disorders,Rate,2020,1657.968603,2275.794475,1129.761799
All Population,Prevalence,Republic of Moldova,Both Sexes,25-29 years,Alcohol use disorders,Number,2020,5177.178585,6585.916195724413,3961.2353822384143
All Population,Prevalence,Republic of Moldova,Both Sexes,25-29 years,Alcohol use disorders,Percent,2020,0.020065618,0.025573222,0.015330705
All Population,Prevalence,Republic of Moldova,Both Sexes,25-29 years,Alcohol use disorders,Rate,2020,1963.2720418461602,2497.488724,1502.166199
All Population,Prevalence,Republic of Moldova,Both Sexes,30-34 years,Alcohol use disorders,Number,2020,7265.792574291242,9592.540044636253,5516.431707071178
