population_group,measure,location,sex,age,cause,metric,year,val,upper,lower
All Population,Prevalence,European Region,Female,20-24 years,Alcohol use disorders,Rate,2020,1644.68072935746,2475.5148147999,1061.10869273757
All Population,Prevalence,European Region,Male,25-29 years,Alcohol use disorders,Number,2020,1398140.2592384615,1781489.5177681162,1055804.1438473335
All Population,Prevalence,European Region,Female,25-29 years,Alcohol use disorders,Number,2020,562574.4966985013,742512.8778482213,411517.22299110633
All Population,Prevalence,European Region,Male,25-29 years,Alcohol use disorders,Percent,2020,0.0477105810163491,0.0608195365687258,0.0360630184084493
All Population,Prevalence,European Region,Female,25-29 years,Alcohol use disorders,Percent,2020,0.0191442032079648,0.0253167439023428,0.0140208866574703
All Population,Prevalence,European Region,Male,25-29 years,Alcohol use disorders,Rate,2020,4606.3984060125695,5869.40431816543,3478.51690353931
All Population,Prevalence,European Region,Female,25-29 years,Alcohol use disorders,Rate,2020,1900.99077934657,2509.01905902077,1390.55440841935
All Population,Prevalence,European Region,Male,30-34 years,Alcohol use disorders,Number,2020,1701335.436626824,2149670.582485499,1260196.7559013376
All Population,Prevalence,European Region,Female,30-34 years,Alcohol use disorders,Number,2020,663494.5555043357,908329.8407443597,450309.8401104076
All Population,Prevalence,European Region,Male,30-34 years,Alcohol use disorders,Percent,2020,0.0508722299025776,0.0643935723141986,0.0377553556835452
All Population,Prevalence,European Region,Female,30-34 years,Alcohol use disorders,Percent,2020,0.0196655611310268,0.0268709670398888,0.0133661396890178
All Population,Prevalence,European Region,Male,30-34 years,Alcohol use disorders,Rate,2020,4968.23998489336,6277.4683418271,3680.02674646883
All Population,Prevalence,European Region,Female,30-34 years,Alcohol use disorders,Rate,2020,1958.18349863329,2680.7703103302797,1329.00758696675
All Population,Prevalence,European Region,Male,35-39 years,Alcohol use disorders,Number,2020,1687480.275317697,2071415.475518396,1375493.6800411604
All Population,Prevalence,European Region,Female,35-39 years,Alcohol use disorders,Number,2020,680568.5949634237,885946.8532462763,511884.01085562585
All Population,Prevalence,European Region,Male,35-39 years,Alcohol use disorders,Percent,2020,0.05012119788613,0.0612363084196886,0.0408556881702544
All Population,Prevalence,European Region,Female,35-39 years,Alcohol use disorders,Percent,2020,0.0199223744515768,0.0259084649328089,0.0149913577224665
All Population,Prevalence,European Region,Male,35-39 years,Alcohol use disorders,Rate,2020,4933.23809326208,6055.64751201378,4021.1657100067596
All Population,Prevalence,European Region,Female,35-39 years,Alcohol use disorders,Rate,2020,1987.62935093885,2587.44523611004,1494.97889232991
All Population,Prevalence,European Region,Male,40-44 years,Alcohol use disorders,Number,2020,1590241.446546333,1934969.020771989,1270829.4322226208
All Population,Prevalence,European Region,Female,40-44 years,Alcohol use disorders,Number,2020,645961.2312161748,849292.5655569399,473619.4594237162
All Population,Prevalence,European Region,Male,40-44 years,Alcohol use disorders,Percent,2020,0.0487026417050806,0.0592369800702779,0.0390166449013684
All Population,Prevalence,European Region,Female,40-44 years,Alcohol use disorders,Percent,2020,0.0193766400977634,0.0254616033900503,0.0142089503566378
All Population,Prevalence,European Region,Male,40-44 years,Alcohol use disorders,Rate,2020,4813.1796035096995,5856.56564569455,3846.41609989349
All Population,Prevalence,European Region,Female,40-44 years,Alcohol use disorders,Rate,2020,1934.5857398557,2543.54163515127,1418.44031505453
All Population,Prevalence,European Region,Male,15-19 years,Alcohol use disorders,Number,2021,350416.0259298636,518271.7698501388,224407.2534265594
All Population,Prevalence,European Region,Female,15-19 years,Alcohol use disorders,Number,2021,171626.62789216035,259971.6005280452,105700.06447818586
All Population,Prevalence,European Region,Male,15-19 years,Alcohol use disorders,Percent,2021,0.0139516289341963,0.0209205251346516,0.0090179175436382
All Population,Prevalence,European Region,Female,15-19 years,Alcohol use disorders,Percent,2021,0.0068222324952305,0.010286301229699,0.0042028108479725
All Population,Prevalence,European Region,Male,15-19 years,Alcohol use disorders,Rate,2021,1274.6370215538,1885.21168038535,816.28056925669
All Population,Prevalence,European Region,Female,15-19 years,Alcohol use disorders,Rate,2021,662.03872634526,1002.82380078964,407.73122982827005
All Population,Prevalence,European Region,Male,20-24 years,Alcohol use disorders,Number,2021,995579.4399742434,1407262.1278333622,693363.3515026784
All Population,Prevalence,European Region,Female,20-24 years,Alcohol use disorders,Number,2021,435060.3521172866,654984.7000363542,280389.7184769656
All Population,Prevalence,European Region,Male,20-24 years,Alcohol use disorders,Percent,2021,0.0373644912308999,0.0527938611553752,0.0259910224708029
All Population,Prevalence,European Region,Female,20-24 years,Alcohol use disorders,Percent,2021,0.0165048353173004,0.0248253313733053,0.0106701167691341
All Population,Prevalence,European Region,Male,20-24 years,Alcohol use disorders,Rate,2021,3536.46484732325,4998.8306771188,2462.94270507926
All Population,Prevalence,European Region,Female,20-24 years,Alcohol use disorders,Rate,2021,1629.7490884468298,2453.59227205125,1050.34826978328
All Population,Prevalence,European Region,Male,25-29 years,Alcohol use disorders,Number,2021,1351566.751159649,1723546.9214718016,1019950.7898832622
All Population,Prevalence,European Region,Female,25-29 years,Alcohol use disorders,Number,2021,545118.612679416,716677.6875068722,398714.43036118976
All Population,Prevalence,European Region,Male,25-29 years,Alcohol use disorders,Percent,2021,0.0471239706551293,0.0602617891030661,0.0357797645295935
All Population,Prevalence,European Region,Female,25-29 years,Alcohol use disorders,Percent,2021,0.0189969915313383,0.0250097840364478,0.013917596499522
All Population,Prevalence,European Region,Male,25-29 years,Alcohol use disorders,Rate,2021,4553.398912443489,5806.5919948396395,3436.19197010843
All Population,Prevalence,European Region,Female,25-29 years,Alcohol use disorders,Rate,2021,1886.58338187975,2480.32663711233,1379.89788082588
All Population,Prevalence,European Region,Male,30-34 years,Alcohol use disorders,Number,2021,1678498.825876499,2134971.703433656,1232487.9772532005
All Population,Prevalence,European Region,Female,30-34 years,Alcohol use disorders,Number,2021,653178.0511981898,890082.0106244576,443817.9594362725
All Population,Prevalence,European Region,Male,30-34 years,Alcohol use disorders,Percent,2021,0.0507499244153234,0.0644443968003461,0.0375246124737204
All Population,Prevalence,European Region,Female,30-34 years,Alcohol use disorders,Percent,2021,0.0195868917610696,0.0266411860802401,0.0133274560101152
All Population,Prevalence,European Region,Male,30-34 years,Alcohol use disorders,Rate,2021,4958.66906648757,6307.19425026376,3641.0511067423
All Population,Prevalence,European Region,Female,30-34 years,Alcohol use disorders,Rate,2021,1950.46527857046,2657.8879275238,1325.29180718564
All Population,Prevalence,European Region,Male,35-39 years,Alcohol use disorders,Number,2021,1709690.8051586156,2090113.8594131733,1398676.1501742103
All Population,Prevalence,European Region,Female,35-39 years,Alcohol use disorders,Number,2021,685664.4835779574,892681.0153567444,518529.05846778007
All Population,Prevalence,European Region,Male,35-39 years,Alcohol use disorders,Percent,2021,0.0505195998482605,0.0614860627604519,0.0413004056199583
All Population,Prevalence,European Region,Female,35-39 years,Alcohol use disorders,Percent,2021,0.0199591002133238,0.0259694720152262,0.0151009610890637
All Population,Prevalence,European Region,Male,35-39 years,Alcohol use disorders,Rate,2021,4974.1387987545395,6080.9337048269,4069.2792430551303
All Population,Prevalence,European Region,Female,35-39 years,Alcohol use disorders,Rate,2021,1991.34520810756,2592.5742179660897,1505.94114260687
All Population,Prevalence,European Region,Male,40-44 years,Alcohol use disorders,Number,2021,1612054.5271217949,1957074.2098717983,1296137.3302755605
All Population,Prevalence,European Region,Female,40-44 years,Alcohol use disorders,Number,2021,648560.1147226192,850439.5114006666,475642.1501319123
All Population,Prevalence,European Region,Male,40-44 years,Alcohol use disorders,Percent,2021,0.0488982985785784,0.0594689511765573,0.0393586124424181
All Population,Prevalence,European Region,Female,40-44 years,Alcohol use disorders,Percent,2021,0.0192719205466749,0.0252536226907539,0.0141354153278494
All Population,Prevalence,European Region,Male,40-44 years,Alcohol use disorders,Rate,2021,4833.75587390451,5868.29961299449,3886.47612608519
All Population,Prevalence,European Region,Female,40-44 years,Alcohol use disorders,Rate,2021,1924.15640149126,2523.09476453475,1411.1411837078701
All Population,Prevalence,European Region,Male,15-19 years,Alcohol use disorders,Number,2022,352739.91968640825,522994.58571037935,225443.66862266307
All Population,Prevalence,European Region,Female,15-19 years,Alcohol use disorders,Number,2022,173215.2726842244,261692.32770398032,104819.99284727516
All Population,Prevalence,European Region,Male,15-19 years,Alcohol use disorders,Percent,2022,0.0137687711022742,0.0205999521250367,0.0088726224782812
All Population,Prevalence,European Region,Female,15-19 years,Alcohol use disorders,Percent,2022,0.0067827053641557,0.0102036293413657,0.0041071826318469
All Population,Prevalence,European Region,Male,15-19 years,Alcohol use disorders,Rate,2022,1265.5748783832,1876.4216133912998,808.8561219638499
All Population,Prevalence,European Region,Female,15-19 years,Alcohol use disorders,Rate,2022,659.1584069992899,995.85155038701,398.88503153440007
All Population,Prevalence,European Region,Male,20-24 years,Alcohol use disorders,Number,2022,981448.4576443536,1388699.0860773702,675943.3764120564
All Population,Prevalence,European Region,Female,20-24 years,Alcohol use disorders,Number,2022,431444.1292461512,647790.4733983824,276571.86567059055
All Population,Prevalence,European Region,Male,20-24 years,Alcohol use disorders,Percent,2022,0.0368906367246427,0.0521448683117699,0.0252355322094357
All Population,Prevalence,European Region,Female,20-24 years,Alcohol use disorders,Percent,2022,0.0164340504990808,0.0246558470110325,0.0105069087169896
All Population,Prevalence,European Region,Male,20-24 years,Alcohol use disorders,Rate,2022,3501.4344585196604,4954.34966006952,2411.50863475598
All Population,Prevalence,European Region,Female,20-24 years,Alcohol use disorders,Rate,2022,1623.4521896605,2437.52734407892,1040.69373178384
All Population,Prevalence,European Region,Male,25-29 years,Alcohol use disorders,Number,2022,1320417.564546336,1685874.6833474345,1003907.4825818395
All Population,Prevalence,European Region,Female,25-29 years,Alcohol use disorders,Number,2022,532806.1175976075,701836.3284258426,389753.2591061946
All Population,Prevalence,European Region,Male,25-29 years,Alcohol use disorders,Percent,2022,0.0466951308036857,0.0598078923427402,0.0356011426859947
All Population,Prevalence,European Region,Female,25-29 years,Alcohol use disorders,Percent,2022,0.0189096556373544,0.0248885346090624,0.0138586384912678
All Population,Prevalence,European Region,Male,25-29 years,Alcohol use disorders,Rate,2022,4519.44953435791,5770.3152072641105,3436.1169727788097
All Population,Prevalence,European Region,Female,25-29 years,Alcohol use disorders,Rate,2022,1878.37196352183,2474.276549677,1374.04877762541
All Population,Prevalence,European Region,Male,30-34 years,Alcohol use disorders,Number,2022,1646203.061530081,2094423.9723876235,1200294.659526214
All Population,Prevalence,European Region,Female,30-34 years,Alcohol use disorders,Number,2022,638303.6290187456,866076.889346614,433445.69575423305
All Population,Prevalence,European Region,Male,30-34 years,Alcohol use disorders,Percent,2022,0.0506714839402196,0.0644401345681438,0.0369278841130062
All Population,Prevalence,European Region,Female,30-34 years,Alcohol use disorders,Percent,2022,0.0194996567049422,0.0264176837991113,0.0132599487033838
All Population,Prevalence,European Region,Male,30-34 years,Alcohol use disorders,Rate,2022,4955.77766968223,6305.114961673319,3613.4020217348198
All Population,Prevalence,European Region,Female,30-34 years,Alcohol use disorders,Rate,2022,1942.0252990269198,2635.02062897447,1318.7493672926
All Population,Prevalence,European Region,Male,35-39 years,Alcohol use disorders,Number,2022,1739631.611554715,2123207.867020297,1414576.2814668794
All Population,Prevalence,European Region,Female,35-39 years,Alcohol use disorders,Number,2022,691186.7561483314,896299.5829816961,524900.5118002783
