location,sex,age,year,precent_of_prevalence,upper_bound,lower_bound
Finland,Both Sexes,25-29 years,2016,0.041120046,0.054179903,0.030591808
Finland,Male,30-34 years,2016,0.049605591379882,0.0655109523621181,0.0361164831405509
Finland,Female,30-34 years,2016,0.0239151360031653,0.0332403412852428,0.0155508613272891
Finland,Both Sexes,30-34 years,2016,0.037043792,0.047469596,0.026628262
Finland,Male,35-39 years,2016,0.0457258695112027,0.0578273610210584,0.0348973577859713
Finland,Female,35-39 years,2016,0.0217894833755048,0.0283545071328688,0.015208925240653
Finland,Both Sexes,35-39 years,2016,0.034013746,0.042116854,0.025945796
Finland,Male,40-44 years,2016,0.0426237636665439,0.0528866442329563,0.0334124252491849
Finland,Female,40-44 years,2016,0.0199217718320323,0.0264350541026773,0.0140466739168369
Finland,Both Sexes,40-44 years,2016,0.031524244,0.038107138,0.024786042
Finland,Male,15-19 years,2017,0.020560277448629,0.0303684814758796,0.0133672390778882
Finland,Female,15-19 years,2017,0.0116578992825506,0.0176627002723543,0.0071518548434098
Finland,Both Sexes,15-19 years,2017,0.016080551,0.024529964,0.009926323
Finland,Male,20-24 years,2017,0.0524977168777726,0.0747952587653241,0.0341723725063202
Finland,Female,20-24 years,2017,0.026799327400666,0.0426612222758538,0.0154255714626528
Finland,Both Sexes,20-24 years,2017,0.039693837,0.057810135,0.025411832
Finland,Male,25-29 years,2017,0.0549872650847587,0.0704720793491019,0.0408656346817067
Finland,Female,25-29 years,2017,0.0268835169018088,0.0373730477258227,0.0187569852962943
Finland,Both Sexes,25-29 years,2017,0.041119336,0.053839444,0.030939879
Finland,Male,30-34 years,2017,0.050212068008428,0.0647640372750206,0.0373288855793992
Finland,Female,30-34 years,2017,0.0235705663236234,0.0334475071220411,0.0152872846737838
Finland,Both Sexes,30-34 years,2017,0.037174147,0.047007785,0.027341335
Finland,Male,35-39 years,2017,0.0452773064368918,0.0562292954227613,0.0361241402680445
Finland,Female,35-39 years,2017,0.0213315355643289,0.0275063412577543,0.0148408364661728
Finland,Both Sexes,35-39 years,2017,0.033588391,0.040753082,0.026129266
Finland,Male,40-44 years,2017,0.0412191157187377,0.0496767270845636,0.0334462851600165
Finland,Female,40-44 years,2017,0.0193744127995523,0.0254194981865816,0.0137288533779479
Finland,Both Sexes,40-44 years,2017,0.030528856,0.035747648,0.024405873
Finland,Male,15-19 years,2018,0.020198442003142,0.0300001515679068,0.0128798893578536
Finland,Female,15-19 years,2018,0.011591717094998,0.0174495298531534,0.0070932581731905
Finland,Both Sexes,15-19 years,2018,0.015860965,0.02411869,0.009968221
Finland,Male,20-24 years,2018,0.0517202573263975,0.0738968911674344,0.0335625457874285
Finland,Female,20-24 years,2018,0.0265851935189513,0.0419553150108052,0.0154959806907785
Finland,Both Sexes,20-24 years,2018,0.039207708,0.056990623,0.024916554
Finland,Male,25-29 years,2018,0.0552705294389541,0.0709366797434649,0.0418085078292237
Finland,Female,25-29 years,2018,0.0265746796638089,0.0375308268506751,0.0186530243803859
Finland,Both Sexes,25-29 years,2018,0.041114133,0.053069226,0.03068311
Finland,Male,30-34 years,2018,0.0509470201081025,0.0650625287128589,0.0374837602750662
Finland,Female,30-34 years,2018,0.0231888683841386,0.0331811789850146,0.0150620559141181
Finland,Both Sexes,30-34 years,2018,0.037364721,0.046849806,0.027154914
Finland,Male,35-39 years,2018,0.0449227695423313,0.0550390400759468,0.0357647453133224
Finland,Female,35-39 years,2018,0.02088716226002,0.0273182063622236,0.0144942781665697
Finland,Both Sexes,35-39 years,2018,0.033188406,0.040449075,0.026447297
Finland,Male,40-44 years,2018,0.0399625710204012,0.0480834033213496,0.0326443145982284
Finland,Female,40-44 years,2018,0.0188634594539666,0.0243715510085222,0.0139341517235115
Finland,Both Sexes,40-44 years,2018,0.029637317,0.035654213,0.023954446
Finland,Male,15-19 years,2019,0.0198722467999833,0.0296562007595465,0.0124797007693707
Finland,Female,15-19 years,2019,0.0115339612285543,0.0175649483366673,0.0070393420198922
Finland,Both Sexes,15-19 years,2019,0.015666117,0.02369507,0.009947468
Finland,Male,20-24 years,2019,0.0510474070592438,0.0726636176923906,0.033001569616171
Finland,Female,20-24 years,2019,0.0263948368901745,0.0414258798156825,0.0155521506176608
Finland,Both Sexes,20-24 years,2019,0.038801125,0.056151073,0.024973868
Finland,Male,25-29 years,2019,0.0555019727604082,0.0722581414298799,0.0421082608721297
Finland,Female,25-29 years,2019,0.0263083733034315,0.0366781404218367,0.0182187421488683
Finland,Both Sexes,25-29 years,2019,0.041103349,0.053183967,0.030704848
Finland,Male,30-34 years,2019,0.0515796890048294,0.0672918591121186,0.0374861790305739
Finland,Female,30-34 years,2019,0.0228655233364636,0.0329489168266106,0.0147050039183865
Finland,Both Sexes,30-34 years,2019,0.037535226,0.048001999,0.027112721
Finland,Male,35-39 years,2019,0.044695801819231,0.0557943325488771,0.0360249455456998
Finland,Female,35-39 years,2019,0.0205046086615952,0.0270915661695361,0.0141747628360467
Finland,Both Sexes,35-39 years,2019,0.032901909,0.040850791,0.026797652
Finland,Male,40-44 years,2019,0.0390570991172504,0.0481373483173442,0.0311594372586854
Finland,Female,40-44 years,2019,0.0184054185584705,0.023999280796321,0.0134333921110904
Finland,Both Sexes,40-44 years,2019,0.028955326,0.035469375,0.023644886
Finland,Male,15-19 years,2020,0.0196703297013272,0.0292662124437188,0.0124920421451908
Finland,Female,15-19 years,2020,0.0115009385518845,0.0177763903143286,0.0070067229174259
Finland,Both Sexes,15-19 years,2020,0.015541774,0.023211829,0.010031269
Finland,Male,20-24 years,2020,0.0506933055279628,0.0722744578067111,0.0326914878709956
Finland,Female,20-24 years,2020,0.0262905482978639,0.0413029822281945,0.0157582846496816
Finland,Both Sexes,20-24 years,2020,0.038604808,0.055900931,0.024905401
Finland,Male,25-29 years,2020,0.0555769420656321,0.073019868857461,0.0415226743977143
Finland,Female,25-29 years,2020,0.026174865682475,0.0366675880526157,0.0176709757833309
Finland,Both Sexes,25-29 years,2020,0.041085821,0.053960734,0.03059292
Finland,Male,30-34 years,2020,0.0518718292170987,0.0699583981452606,0.0378151122056989
Finland,Female,30-34 years,2020,0.0226958159036351,0.033802816897194,0.0144771293312461
Finland,Both Sexes,30-34 years,2020,0.037615708,0.049828678,0.026432261
Finland,Male,35-39 years,2020,0.0446257784607824,0.0574623640241311,0.0346992503618833
Finland,Female,35-39 years,2020,0.020231562876776,0.0272787568884281,0.0139407260330297
Finland,Both Sexes,35-39 years,2020,0.032738035,0.041468332,0.025793516
Finland,Male,40-44 years,2020,0.0387034854635409,0.0487037047934646,0.0310078022752159
Finland,Female,40-44 years,2020,0.0180163538417324,0.0238551822003864,0.0126156531676394
Finland,Both Sexes,40-44 years,2020,0.028584594,0.035612026,0.022902461
Finland,Male,15-19 years,2021,0.0196899780665578,0.028997124113133,0.0122777758314994
Finland,Female,15-19 years,2021,0.0115676741011575,0.0173968025174651,0.0071213546942182
Finland,Both Sexes,15-19 years,2021,0.015589632,0.022887841,0.009771013
Finland,Male,20-24 years,2021,0.0507252481591021,0.0722877472663913,0.0336390626728961
Finland,Female,20-24 years,2021,0.0263523206107177,0.04124566259094,0.0159445059457988
Finland,Both Sexes,20-24 years,2021,0.038663301,0.056529967,0.025322127
Finland,Male,25-29 years,2021,0.0553509132669584,0.0700742116151788,0.0421380111783477
Finland,Female,25-29 years,2021,0.0262168288338371,0.0365536187733895,0.0183360364853305
Finland,Both Sexes,25-29 years,2021,0.041028058,0.052354199,0.030553151
Finland,Male,30-34 years,2021,0.0517678739318849,0.0665890246374499,0.0386375083601324
Finland,Female,30-34 years,2021,0.0226950271401181,0.0325980912835874,0.0141988883022898
Finland,Both Sexes,30-34 years,2021,0.037572727,0.04769871,0.027000728
Finland,Male,35-39 years,2021,0.0455595562911786,0.0561771270292068,0.0370073505596334
Finland,Female,35-39 years,2021,0.0200197388832618,0.0266563668873813,0.0141174902882304
Finland,Both Sexes,35-39 years,2021,0.033140301,0.03991915,0.02695632
Finland,Male,40-44 years,2021,0.041020516037497,0.0492942492923468,0.0337240326412713
Finland,Female,40-44 years,2021,0.017617304133441,0.0231046541604819,0.0129402053486418
Finland,Both Sexes,40-44 years,2021,0.029575801,0.035336689,0.024518826
Finland,Male,15-19 years,2022,0.0197165682707975,0.0284803743235091,0.0118399231817749
Finland,Female,15-19 years,2022,0.0116106513442809,0.0179212074880198,0.0070534355078817
Finland,Both Sexes,15-19 years,2022,0.015637432,0.022695042,0.009787915
Finland,Male,20-24 years,2022,0.0508973187236942,0.0712000029438309,0.0331713957024144
Finland,Female,20-24 years,2022,0.0264263374019533,0.0409715426153005,0.0159387150466988
Finland,Both Sexes,20-24 years,2022,0.038827057,0.057171879,0.02528456
Finland,Male,25-29 years,2022,0.0550114062152176,0.0720918891406117,0.0406772140550586
Finland,Female,25-29 years,2022,0.0262539945441737,0.036744845960408,0.0178780125899835
Finland,Both Sexes,25-29 years,2022,0.040883872,0.053265418,0.030385624
Finland,Male,30-34 years,2022,0.0514737411211798,0.0699264793304483,0.0380430015329201
Finland,Female,30-34 years,2022,0.0226979696544594,0.0331993876037226,0.0143598607989429
Finland,Both Sexes,30-34 years,2022,0.037447231,0.048587133,0.027737478
Finland,Male,35-39 years,2022,0.0464566765862958,0.0601514595236515,0.0366935351988142
Finland,Female,35-39 years,2022,0.0198992763139229,0.0269570133513028,0.0140040745896986
Finland,Both Sexes,35-39 years,2022,0.033546197,0.041711756,0.027031076
Finland,Male,40-44 years,2022,0.0433217694690377,0.0565631322797538,0.0337433329224813
Finland,Female,40-44 years,2022,0.0173857716190836,0.023104725501841,0.012201251588342
Finland,Both Sexes,40-44 years,2022,0.030680447,0.038709559,0.024497354
Finland,Male,15-19 years,2023,0.0205623788873106,0.0305464272537289,0.0128886203847429
Finland,Female,15-19 years,2023,0.0115573185558084,0.017463449645021,0.0068734035127217
Finland,Both Sexes,15-19 years,2023,0.016035287,0.024185855,0.009918684
Finland,Male,20-24 years,2023,0.0525442443003561,0.0763622999597854,0.0338293082998513
Finland,Female,20-24 years,2023,0.0265179809781002,0.0407284237661036,0.0157384513569569
Finland,Both Sexes,20-24 years,2023,0.039696894,0.058708483,0.025887325
Finland,Male,25-29 years,2023,0.0548175162590433,0.0721979061431815,0.040158311349724
Finland,Female,25-29 years,2023,0.0261248838397314,0.0363763941745369,0.0175676339013459
Finland,Both Sexes,25-29 years,2023,0.040748443,0.054051824,0.029800873
Finland,Male,30-34 years,2023,0.0500449400511074,0.06812336890473,0.0347290981614706
Finland,Female,30-34 years,2023,0.0224520014465678,0.0321702097654099,0.0142026155622596
Finland,Both Sexes,30-34 years,2023,0.036600768,0.047913189,0.025655935
Finland,Male,35-39 years,2023,0.0448166441101068,0.0583213890403834,0.0330280117933493
Finland,Female,35-39 years,2023,0.0201086299669466,0.0269746674035652,0.0140542087982904
Finland,Both Sexes,35-39 years,2023,0.032813834,0.041213706,0.024524833
Finland,Male,40-44 years,2023,0.0409037880326176,0.0524850037574634,0.0312769423518466
Finland,Female,40-44 years,2023,0.0177018055873369,0.0239183562151508,0.0123371817135057
Finland,Both Sexes,40-44 years,2023,0.029600078,0.037711912,0.022750702
France,Male,15-19 years,2005,0.0227368782391637,0.0342667416861886,0.0135482260110122
France,Female,15-19 years,2005,0.0105374608871644,0.0164602928876213,0.0062053774466518
France,Both Sexes,15-19 years,2005,0.016584892,0.025188327,0.009969437
France,Male,20-24 years,2005,0.0588069486993738,0.0888450074905907,0.0369439514288722
France,Female,20-24 years,2005,0.0238605720524563,0.0377665645245755,0.0134217327184365
France,Both Sexes,20-24 years,2005,0.04102497,0.062300047,0.025390488
France,Male,25-29 years,2005,0.0619747530090001,0.0840745298035613,0.0445110710042093
France,Female,25-29 years,2005,0.0234957121034302,0.0322658143146697,0.0153461704575051
France,Both Sexes,25-29 years,2005,0.042381236,0.058485778,0.030625734
France,Male,30-34 years,2005,0.0595024737138275,0.0829133569437901,0.0413105154162783
France,Female,30-34 years,2005,0.0208296781866018,0.0302588014833584,0.0128835323617507
France,Both Sexes,30-34 years,2005,0.039898581,0.052735835,0.027572816
France,Male,35-39 years,2005,0.0629260883340809,0.0828351712515611,0.0480842662402744
France,Female,35-39 years,2005,0.0208699768515262,0.0282664973328061,0.0146673120499635
France,Both Sexes,35-39 years,2005,0.041619181,0.052400833,0.03243517
France,Male,40-44 years,2005,0.0649162180302807,0.086595279654223,0.0510546919784405
France,Female,40-44 years,2005,0.020705498039054,0.028421749126871,0.01428439787114
France,Both Sexes,40-44 years,2005,0.042418329,0.053645974,0.033824625
France,Male,15-19 years,2006,0.0228122499716372,0.0341046043885443,0.0139660567293116
France,Female,15-19 years,2006,0.0105470517516503,0.0162129478707426,0.0063516978675712
France,Both Sexes,15-19 years,2006,0.016629836,0.025077606,0.010256546
France,Male,20-24 years,2006,0.0590677318247333,0.088371243504404,0.036968181532886
France,Female,20-24 years,2006,0.0238573091613526,0.03783951511661,0.013265408521975
France,Both Sexes,20-24 years,2006,0.041146066,0.062665766,0.025290251
France,Male,25-29 years,2006,0.0622648909900822,0.0833388199892703,0.0454327977537447
France,Female,25-29 years,2006,0.0233975794027319,0.0319264510224535,0.0157092950035012
France,Both Sexes,25-29 years,2006,0.042448345,0.05750153,0.030463992
France,Male,30-34 years,2006,0.0596392055963431,0.0792179750565907,0.0411199131416848
France,Female,30-34 years,2006,0.0206693229985658,0.0297490702013295,0.0126919364498349
France,Both Sexes,30-34 years,2006,0.039883426,0.051599506,0.027654499
France,Male,35-39 years,2006,0.0626878988173177,0.0806470259499807,0.0483902910154943
France,Female,35-39 years,2006,0.0206163060371822,0.0272170740903331,0.0145936483484098
France,Both Sexes,35-39 years,2006,0.041391295,0.051207313,0.032890808
France,Male,40-44 years,2006,0.0644547744868528,0.0851098301410469,0.0510028633559198
France,Female,40-44 years,2006,0.02042617692828,0.0277459336068211,0.0144700312898653
France,Both Sexes,40-44 years,2006,0.042065835,0.052672907,0.033795897
France,Male,15-19 years,2007,0.0228954268193029,0.0344926760317459,0.0143975689686585
France,Female,15-19 years,2007,0.0105754983329062,0.0163489113357761,0.006298640897744
France,Both Sexes,15-19 years,2007,0.016687125,0.024988047,0.010516099
France,Male,20-24 years,2007,0.0593492244858531,0.0884873412812829,0.0373650392131606
France,Female,20-24 years,2007,0.0238744236258717,0.0375342000634865,0.0132105224969204
France,Both Sexes,20-24 years,2007,0.041292328,0.063363564,0.025100197
France,Male,25-29 years,2007,0.0625777069292107,0.0839163995774116,0.0463613187683678
France,Female,25-29 years,2007,0.0232866305872539,0.0320144105707367,0.0157563084678644
France,Both Sexes,25-29 years,2007,0.04251792,0.057204743,0.030837965
France,Male,30-34 years,2007,0.0598075011473218,0.0786997397610991,0.0409738375990949
France,Female,30-34 years,2007,0.0204403648980271,0.0292596472967778,0.0123557604687993
France,Both Sexes,30-34 years,2007,0.039845122,0.051408493,0.027664137
France,Male,35-39 years,2007,0.0623505172408732,0.0776229291629778,0.0491882264672132
France,Female,35-39 years,2007,0.0202486249994076,0.0272430256939715,0.0143644605839745
France,Both Sexes,35-39 years,2007,0.041057315,0.0507215,0.033033012
France,Male,40-44 years,2007,0.0637864027483998,0.0835668786878373,0.0493777343425342
France,Female,40-44 years,2007,0.0200134046843377,0.0268638107427958,0.0143618494551435
France,Both Sexes,40-44 years,2007,0.041547739,0.051741826,0.03328541
France,Male,15-19 years,2008,0.0229726390931493,0.0352424186833746,0.0146297245786625
France,Female,15-19 years,2008,0.0106107402850989,0.0166048458998546,0.0061704103923339
France,Both Sexes,15-19 years,2008,0.016745733,0.025559702,0.010562592
France,Male,20-24 years,2008,0.059612658928373,0.0892676039462882,0.0378222598632647
France,Female,20-24 years,2008,0.0238996510317891,0.0376867103796651,0.013240305494957
France,Both Sexes,20-24 years,2008,0.041438995,0.06424289,0.025244894
France,Male,25-29 years,2008,0.0628814277372875,0.0854345179840571,0.0467947490893605
France,Female,25-29 years,2008,0.0231712457736646,0.0320319705153536,0.0156126354809946
France,Both Sexes,25-29 years,2008,0.042576721,0.057347904,0.031197556
France,Male,30-34 years,2008,0.0599798896344417,0.0788597637799008,0.0413265902033734
France,Female,30-34 years,2008,0.0201803073506718,0.0285812964516129,0.0122067799892429
France,Both Sexes,30-34 years,2008,0.039783928,0.052080409,0.027640975
France,Male,35-39 years,2008,0.0619723927150179,0.0774079561743702,0.0485422519892507
France,Female,35-39 years,2008,0.0198257349407224,0.0268911695729309,0.0141648796101945
France,Both Sexes,35-39 years,2008,0.040674342,0.050437747,0.032421972
France,Male,40-44 years,2008,0.0630361935465477,0.0813520972100598,0.0474687394837974
France,Female,40-44 years,2008,0.0195309606258245,0.0261157130079162,0.014018446341003
France,Both Sexes,40-44 years,2008,0.040956484,0.050802449,0.03213819
France,Male,15-19 years,2009,0.0230312933842147,0.0348174744577504,0.0147374295821387
France,Female,15-19 years,2009,0.0106407108093976,0.0165244841336003,0.0061966544645933
France,Both Sexes,15-19 years,2009,0.016791759,0.025505122,0.010386392
France,Male,20-24 years,2009,0.0598122490317426,0.0890625912415796,0.0378663029295624
