location,sex,age,year,percent_of_prevalence,upper,lower
Croatia,Male,30-34 years,2014,0.0085457003695259,0.0113408837735042,0.0058224361943496
Croatia,Female,30-34 years,2014,0.0051822691023203,0.0076086831129262,0.0032736845626924
Croatia,Male,35-39 years,2014,0.0083984504739073,0.0110728625581219,0.0060491034756296
Croatia,Female,35-39 years,2014,0.0051514126738009,0.0074912336701421,0.0033741883793233
Croatia,Male,40-44 years,2014,0.0083740692995366,0.0112676837609464,0.0060965878067943
Croatia,Female,40-44 years,2014,0.0049906104200206,0.007214327766698,0.0031910975232011
Germany,Male,15-19 years,2018,0.0037833019020383,0.0060311977224373,0.0019146534966212
Germany,Female,15-19 years,2018,0.0016199259546849,0.0027958131257566,0.0008368015018197
Germany,Male,20-24 years,2018,0.0068394806283047,0.0103447442848647,0.0041160123812894
Germany,Female,20-24 years,2018,0.002348694051904,0.0038100912863665,0.0013216855544829
Germany,Male,25-29 years,2018,0.0081015461799561,0.0112760567401914,0.0051544511034773
Germany,Female,25-29 years,2018,0.0022177896449384,0.003124793984444,0.0013308384999025
Germany,Male,30-34 years,2018,0.0088199163110081,0.0121619050286504,0.0057618369364873
Germany,Female,30-34 years,2018,0.002100473352715,0.003212851639137,0.0013129174997446
Germany,Male,35-39 years,2018,0.0089158041107872,0.0115874113905502,0.006299247559477
Germany,Female,35-39 years,2018,0.0019650052176212,0.002849528904018,0.0013168686992504
Germany,Male,40-44 years,2018,0.0088822289519713,0.0116985602517204,0.0065234881660092
Germany,Female,40-44 years,2018,0.0018622315648949,0.0027455239141643,0.0011892556155839
Iceland,Male,15-19 years,2018,0.0044429178707624,0.0076739953031567,0.0021850537919571
Iceland,Female,15-19 years,2018,0.0016277059351579,0.0027946652779466,0.0008657381926538
Iceland,Male,20-24 years,2018,0.0081610680153443,0.0124929686420689,0.0049940392918987
Iceland,Female,20-24 years,2018,0.0024247430539687,0.0039001829138311,0.0012931386291468
Iceland,Male,25-29 years,2018,0.009764533799155,0.0140656913505116,0.0060349826563366
Iceland,Female,25-29 years,2018,0.0023546926177449,0.0034197300974316,0.0013954134515952
Iceland,Male,30-34 years,2018,0.010665321487633,0.0149862943905284,0.0069417924851058
Iceland,Female,30-34 years,2018,0.0023182437229739,0.0035906959205786,0.0014312908000237
Iceland,Male,35-39 years,2018,0.0107612177591627,0.0145469566749575,0.0074197980073657
Iceland,Female,35-39 years,2018,0.0022657809486478,0.0031927583408204,0.0014941609553789
Iceland,Male,40-44 years,2018,0.010073864218457,0.0142310295141626,0.0067827142967974
Iceland,Female,40-44 years,2018,0.0020667037808673,0.0028811240053046,0.0013383777424076
Serbia,Male,15-19 years,2018,0.002225910101211,0.0038211616937833,0.0010956841123542
Serbia,Female,15-19 years,2018,0.0014482592259789,0.0026007168318195,0.0006565063201639
Serbia,Male,20-24 years,2018,0.0046942389479228,0.0069044554199767,0.0030614993334296
Serbia,Female,20-24 years,2018,0.0030519374230556,0.0044928677834326,0.0017850735444946
Serbia,Male,25-29 years,2018,0.0065319281995902,0.0090077740499929,0.0042034846729398
Serbia,Female,25-29 years,2018,0.0042751631621682,0.0064183827681458,0.0024082355798121
Serbia,Male,30-34 years,2018,0.0073361337687328,0.0100444646997022,0.0050615970200454
Serbia,Female,30-34 years,2018,0.0047572506810817,0.007264718994827,0.0029132036437308
Serbia,Male,35-39 years,2018,0.0069128538754525,0.0091999597464912,0.0048773488725344
Serbia,Female,35-39 years,2018,0.0044831083099159,0.0063510199493191,0.0027882321147262
Serbia,Male,40-44 years,2018,0.0071879319997813,0.00960008884204,0.0051044870659338
Serbia,Female,40-44 years,2018,0.0042794317370668,0.0061708859353998,0.0027627134069332
Iceland,Male,15-19 years,2017,0.0045180428531287,0.007688781334656,0.002119300292331
Iceland,Female,15-19 years,2017,0.0016543289936793,0.0028767016626542,0.000871412042001
Iceland,Male,20-24 years,2017,0.0083145581082299,0.0127490285438026,0.0051599654961661
Iceland,Female,20-24 years,2017,0.0024516282413248,0.0039259590926449,0.0013010286103532
Iceland,Male,25-29 years,2017,0.0099145726601802,0.013843873255995,0.0061660651721707
Iceland,Female,25-29 years,2017,0.0023517791333426,0.0034131569922907,0.0013727799794824
Iceland,Male,30-34 years,2017,0.0106659609794851,0.0149472876402428,0.0070204871809626
Iceland,Female,30-34 years,2017,0.0022956023036245,0.0035437720786826,0.0014092644666522
Iceland,Male,35-39 years,2017,0.0104599962535818,0.0144565862728196,0.007225022230326
Iceland,Female,35-39 years,2017,0.0022273427524146,0.0030872920193392,0.0014602582640456
Iceland,Male,40-44 years,2017,0.0097997175355025,0.0143314678291283,0.0066180924677507
Iceland,Female,40-44 years,2017,0.0020251612012245,0.0027995535584468,0.0013233159885275
Italy,Male,15-19 years,2019,0.0033714423272182,0.0050634307120454,0.0019525536970873
Italy,Female,15-19 years,2019,0.0017742028528719,0.0026835625714103,0.0010155915594565
Italy,Male,20-24 years,2019,0.0060041013303476,0.0085495518731304,0.003934607466782
Italy,Female,20-24 years,2019,0.0027263539047504,0.0039897807174259,0.0016848256678523
Italy,Male,25-29 years,2019,0.0068083453502899,0.0095355946577435,0.0043397111620138
Italy,Female,25-29 years,2019,0.0025853946671011,0.0036415901955792,0.0016121132327035
Italy,Male,30-34 years,2019,0.0067983392069667,0.0093202051759576,0.0045694075032612
Italy,Female,30-34 years,2019,0.0023552299935921,0.0032923437924671,0.0015365959596408
Italy,Male,35-39 years,2019,0.005810642753875,0.0079154277226232,0.003954378489803
Italy,Female,35-39 years,2019,0.0020127514009815,0.0027951631948634,0.0012937896575205
Italy,Male,40-44 years,2019,0.0051241228075037,0.0072097766328126,0.0033650660537753
Italy,Female,40-44 years,2019,0.001744695226514,0.0025053171046383,0.0010926840299235
Belgium,Male,15-19 years,2014,0.0050868725718372,0.0081530500162515,0.0024940963237456
Belgium,Female,15-19 years,2014,0.0017963309416284,0.0031729852812215,0.000861310522747
Belgium,Male,20-24 years,2014,0.0087170002449302,0.0131477723918679,0.0052778743758495
Belgium,Female,20-24 years,2014,0.0025238434429772,0.004201922665363,0.0014236738047825
Belgium,Male,25-29 years,2014,0.0098713747657612,0.014040474067015,0.0059331824560756
Belgium,Female,25-29 years,2014,0.0023117678046264,0.0033564060662722,0.0013527780892824
Belgium,Male,30-34 years,2014,0.0100706667132384,0.0146135771462897,0.0064252506332429
Belgium,Female,30-34 years,2014,0.0021930517212849,0.0033896965530051,0.0012680535367634
Belgium,Male,35-39 years,2014,0.0091223122935917,0.0127580546546286,0.0060784482612508
Belgium,Female,35-39 years,2014,0.0021052934737293,0.0030783583782245,0.0013856996865927
Belgium,Male,40-44 years,2014,0.0089164875357387,0.012356494834402,0.0059378977115543
Belgium,Female,40-44 years,2014,0.0019672346395712,0.0029184955654314,0.0012770914123115
Monaco,Male,15-19 years,2012,0.0046870806502413,0.0080204304958559,0.0024165549782644
Monaco,Female,15-19 years,2012,0.0016660356225626,0.0028936661054885,0.000884984404511
Monaco,Male,20-24 years,2012,0.0080428805092284,0.0134749632987615,0.004677219880584
Monaco,Female,20-24 years,2012,0.0023795858219539,0.0040037944514241,0.0013021021543727
Monaco,Male,25-29 years,2012,0.0089186400016101,0.0133621738290003,0.0050831860280875
Monaco,Female,25-29 years,2012,0.0021698438838479,0.0032899557647355,0.0012168372412526
Monaco,Male,30-34 years,2012,0.0087345819192281,0.0134699543870044,0.004897620265413
Monaco,Female,30-34 years,2012,0.0019826759610979,0.0030520593820697,0.0010806004074068
Monaco,Male,35-39 years,2012,0.0072808379327724,0.010787719751441,0.0043457545403171
Monaco,Female,35-39 years,2012,0.0018019388647111,0.0027052491980299,0.0010501873581789
Monaco,Male,40-44 years,2012,0.0062332700778895,0.009402917278807,0.0036184390738883
Monaco,Female,40-44 years,2012,0.00164206033271,0.0025213943652705,0.0009445341547007
Andorra,Male,15-19 years,2014,0.0046144218842957,0.007856567061326,0.0023306710718669
Andorra,Female,15-19 years,2014,0.0016814900877342,0.0029409512410631,0.0008847415767061
Andorra,Male,20-24 years,2014,0.0079011873857957,0.0126177539808031,0.0046759166645051
Andorra,Female,20-24 years,2014,0.0024042984039717,0.0039300934944756,0.0013358862725826
Andorra,Male,25-29 years,2014,0.0087337217943588,0.0131453032309006,0.0051632734666994
Andorra,Female,25-29 years,2014,0.0021834249097007,0.0034177521466525,0.0012287068446862
Andorra,Male,30-34 years,2014,0.0086840160037045,0.0130419512643645,0.0053099096901074
Andorra,Female,30-34 years,2014,0.0019757211104006,0.0031490983367239,0.0010872156387089
Andorra,Male,35-39 years,2014,0.0076607808694737,0.0109443847105882,0.005127279969772
Andorra,Female,35-39 years,2014,0.0017512317032278,0.0025855850672252,0.0009960495799539
Andorra,Male,40-44 years,2014,0.0069461880060334,0.01014670896968,0.0044544600120831
Andorra,Female,40-44 years,2014,0.00154933582091,0.0023650333897758,0.0008775709579767
Bulgaria,Male,15-19 years,2015,0.0022555321326236,0.0040123553364953,0.0010122540259653
Bulgaria,Female,15-19 years,2015,0.0014304847955534,0.0025875746059353,0.0006579993995803
Bulgaria,Male,20-24 years,2015,0.0046991079996297,0.0068753742690215,0.0028023186198103
Bulgaria,Female,20-24 years,2015,0.0030320624739845,0.0046130189767602,0.0017651379490523
Bulgaria,Male,25-29 years,2015,0.0064844736680844,0.0094147662628973,0.0038943879925086
Bulgaria,Female,25-29 years,2015,0.0043394612687688,0.0066047267877219,0.0023468538680903
Bulgaria,Male,30-34 years,2015,0.0071811763802522,0.0105818461884973,0.0045046211467547
Bulgaria,Female,30-34 years,2015,0.0048492217354955,0.0070828092154977,0.0028259645223261
Bulgaria,Male,35-39 years,2015,0.0066799557144966,0.0093574396815306,0.0046106112844696
Bulgaria,Female,35-39 years,2015,0.0045217266586346,0.0065937724996605,0.0027457257034193
Bulgaria,Male,40-44 years,2015,0.0064292729749816,0.0091105769055684,0.0042803786306837
Bulgaria,Female,40-44 years,2015,0.0041913994510967,0.0064671328220395,0.0024669097312167
Republic of Moldova,Male,15-19 years,2013,0.0021983277982502,0.0033463914012967,0.0012627651924068
Republic of Moldova,Female,15-19 years,2013,0.0010370792779982,0.0016677690807368,0.0005242780783737
Republic of Moldova,Male,20-24 years,2013,0.0040358959943328,0.0057469858214298,0.0026063869168544
Republic of Moldova,Female,20-24 years,2013,0.0018670687614039,0.0027360245418977,0.0011719439314432
Republic of Moldova,Male,25-29 years,2013,0.0051960383689517,0.0069133139188152,0.0037289674395957
Republic of Moldova,Female,25-29 years,2013,0.0023383533248308,0.0033094737110367,0.0014915285973443
Republic of Moldova,Male,30-34 years,2013,0.006503919934789,0.0085383402500027,0.0049081977182454
Republic of Moldova,Female,30-34 years,2013,0.0028512359167434,0.0039594545459795,0.0020339556532211
Republic of Moldova,Male,35-39 years,2013,0.0079427838456072,0.0103442943356434,0.0055197513984186
Republic of Moldova,Female,35-39 years,2013,0.0033929699865748,0.0045709922717056,0.0025416442161947
Republic of Moldova,Male,40-44 years,2013,0.0110445108368671,0.0144075751093657,0.0084452616066943
Republic of Moldova,Female,40-44 years,2013,0.0037031635467627,0.0050135066404185,0.0027462839747205
Luxembourg,Male,15-19 years,2015,0.0047474694592516,0.0083378841641877,0.0024338619543395
Luxembourg,Female,15-19 years,2015,0.0017263890153023,0.0031110451575982,0.0009115382696274
Luxembourg,Male,20-24 years,2015,0.0083446246652285,0.0128420641179463,0.0050601599133789
Luxembourg,Female,20-24 years,2015,0.0025175756188929,0.004138191989827,0.00138016357656
Luxembourg,Male,25-29 years,2015,0.0095646481709202,0.013607429088679,0.0057902545433051
Luxembourg,Female,25-29 years,2015,0.0024016746078255,0.0035465091453685,0.0014167986051765
Luxembourg,Male,30-34 years,2015,0.0099404243261991,0.0146288778506082,0.0060794443933247
Luxembourg,Female,30-34 years,2015,0.0023596997307192,0.0035417511009945,0.0014615753233066
Luxembourg,Male,35-39 years,2015,0.0094363757897682,0.0134503457413092,0.0063304454908526
Luxembourg,Female,35-39 years,2015,0.0023692198964252,0.0033766325612227,0.0015243780334562
Luxembourg,Male,40-44 years,2015,0.0091613323150775,0.0128423864811335,0.0060616969885406
Luxembourg,Female,40-44 years,2015,0.0023136711614619,0.0033869965958805,0.0014575071678965
Slovakia,Male,15-19 years,2018,0.002199267824496,0.0038276599985156,0.0011221992244124
Slovakia,Female,15-19 years,2018,0.0014501715759218,0.0025769171552043,0.0006924496525993
Slovakia,Male,20-24 years,2018,0.0046861750841874,0.0069167863734534,0.0029982433707841
Slovakia,Female,20-24 years,2018,0.0030571717440003,0.0045601483569698,0.0018438941644193
Slovakia,Male,25-29 years,2018,0.006709427621014,0.0090863552393425,0.0043919512299839
Slovakia,Female,25-29 years,2018,0.0043072408222637,0.0063806392464894,0.0025469614939518
Slovakia,Male,30-34 years,2018,0.0080485146023042,0.0105641228864155,0.005487475879349
Slovakia,Female,30-34 years,2018,0.0048941106513558,0.006965839075622,0.0030312045685371
Slovakia,Male,35-39 years,2018,0.0085540956547577,0.0117493921289396,0.0060763895843459
Slovakia,Female,35-39 years,2018,0.0048465998820284,0.0069424338448124,0.0031222029122188
Slovakia,Male,40-44 years,2018,0.0088936803676454,0.0125381360140418,0.0064074303749815
Slovakia,Female,40-44 years,2018,0.0049025416794573,0.0069196625962951,0.0032694624174436
Russian Federation,Male,15-19 years,2015,0.0020763627163701,0.0029935217227303,0.0011880011319796
Russian Federation,Female,15-19 years,2015,0.0009230902636665,0.0013843161619256,0.0005066215296818
Russian Federation,Male,20-24 years,2015,0.0049069797900003,0.0066970112726584,0.0032189935633998
Russian Federation,Female,20-24 years,2015,0.0022207499997746,0.0030142831848799,0.0015093807408923
Russian Federation,Male,25-29 years,2015,0.0078118118726966,0.0107589127079055,0.0048151695229446
Russian Federation,Female,25-29 years,2015,0.0035937076438915,0.0049118476937829,0.0022682949783644
Russian Federation,Male,30-34 years,2015,0.0101410719845349,0.0135229299445806,0.0072888900486892
Russian Federation,Female,30-34 years,2015,0.0045846018190227,0.005994514639721,0.003295089659018
Russian Federation,Male,35-39 years,2015,0.0120747308506869,0.0166603978876879,0.0081410900233415
Russian Federation,Female,35-39 years,2015,0.0052403525876699,0.0071174033492731,0.0036720890915138
Russian Federation,Male,40-44 years,2015,0.0154015125285794,0.0208192585673036,0.0107756326850874
Russian Federation,Female,40-44 years,2015,0.0055765524590354,0.0075515435553485,0.0038734202093861
Cyprus,Male,15-19 years,2015,0.0047073242173824,0.0082170348528871,0.0024494003664588
Cyprus,Female,15-19 years,2015,0.0016682208993019,0.0029603519024419,0.0008019292196703
Cyprus,Male,20-24 years,2015,0.0078909686941688,0.0124796754740544,0.0047455005852332
Cyprus,Female,20-24 years,2015,0.0024023229978254,0.0039625181081424,0.001230215763618
Cyprus,Male,25-29 years,2015,0.0084481007445986,0.0125224269262011,0.0049521452652406
Cyprus,Female,25-29 years,2015,0.0022036760445929,0.003307881247844,0.0012293063430107
Cyprus,Male,30-34 years,2015,0.0081481452815897,0.0121344675543491,0.0049207414712094
Cyprus,Female,30-34 years,2015,0.0020136718692842,0.0030922524498684,0.0011458602168265
Cyprus,Male,35-39 years,2015,0.0069243504194692,0.0099379329142943,0.0043708361013503
Cyprus,Female,35-39 years,2015,0.0017801115127764,0.002696509283876,0.0010303109545004
Cyprus,Male,40-44 years,2015,0.0060474208475127,0.0087082731269287,0.0036452936883795
Cyprus,Female,40-44 years,2015,0.0015513900540092,0.0023985545572236,0.0008694182675984
Sweden,Male,15-19 years,2008,0.0065574968384469,0.0098100766527186,0.0036150866718403
Sweden,Female,15-19 years,2008,0.0031558005485105,0.0049893143455139,0.0017939934907026
Sweden,Male,20-24 years,2008,0.0111177950800043,0.015663793650144,0.0075802480152201
Sweden,Female,20-24 years,2008,0.0045804000958024,0.0071318392299007,0.0026559415297087
Sweden,Male,25-29 years,2008,0.0123879099651906,0.0167480626460921,0.0082580836254248
Sweden,Female,25-29 years,2008,0.0042700726841267,0.0062483191217015,0.0025808443291156
Sweden,Male,30-34 years,2008,0.0126835333439901,0.017054442618657,0.0086481363024243
Sweden,Female,30-34 years,2008,0.0039062783800311,0.0059292700771122,0.0023663879747719
Sweden,Male,35-39 years,2008,0.0114880468177129,0.014590982895694,0.0084350887772498
Sweden,Female,35-39 years,2008,0.0034244386653163,0.0049598636324605,0.0022765028424656
Sweden,Male,40-44 years,2008,0.0109248140921711,0.014652784593693,0.0077838150438047
Sweden,Female,40-44 years,2008,0.0031527518968365,0.0046300923800432,0.0019884986530033
Monaco,Male,15-19 years,2018,0.0045254614703466,0.0078584281434541,0.0023260339400809
Monaco,Female,15-19 years,2018,0.0016374622277854,0.0027820964092908,0.0007637262281153
Monaco,Male,20-24 years,2018,0.0076885882104753,0.0122383961308597,0.0043692875980029
Monaco,Female,20-24 years,2018,0.0023469700856644,0.0039010034987662,0.0012646095597576
